Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Rajon Rondo,4,12,3,,368,,,,,,,,,,,,,,,
Cristiano Felicio,1,10,6,2,368,,,,,,,,,,,,,,,
Rudy Gay,,25,,,369,,,,,,,,,,,,,,,
DeMarcus Cousins,4,,,,369,,,,,,,,,4,,,,,,
Mason Plumlee,,22,4,,369,,,,,,,,33,,,,,,,
Deron Williams,3,,,,369,,,,,,,,17,,,,,,,
Brook Lopez,,11,6,,369,,,,,,,,12,,,,,,,
Robert Covington,,13,6,3,370,,,,,,,,,,,,,,,
Dario Saric,2,16,5,,370,,,,,,,,,,,1,,,,
Jahlil Okafor,4,14,4,3,370,,,,,,,,,,,,,,,
Timothe Luwawu-Cabarrot,1,,5,1,370,,,,,,,,,,,,,,,
T.J. McConnell,10,9,1,2,370,,,,,,,,,,,,,,,
Richaun Holmes,,24,9,,370,,,,,,,,,,,,,,,
Blake Griffin,6,15,10,3,370,,,,,,,,,,,,,,,
DeAndre Jordan,4,19,20,1,370,,,,,,,,,,,3,,,,
JJ Redick,2,12,2,2,370,,,,,,,,,,,,,,,
Chris Paul,7,30,3,2,370,,,,16,11,,,,,,,,,,
Marreese Speights,1,11,2,,370,,,,,,,,,,,,,,,
Jahlil Okafor,,16,11,,371,,,,,,,,,,,,,,,
Robert Covington,,21,,2,371,,,,,,,,,,,,,,,
Hassan Whiteside,,13,9,,371,,,,,,,,,,,8,,,,
Dwyane Wade,4,27,7,3,371,,,,,,,,,,,,,,,
Anthony Davis,,26,,,372,10,,,22,9,8,8,,,,2,1,,,
Eric Gordon,2,23,,,372,,10,5,,,,,,,,,,,,
Tyreke Evans,7,16,10,,372,,3,1,13,4,12,7,,1,,1,1,,,
Norris Cole,,11,,,372,,3,1,11,5,1,0,,,,,,,,
Draymond Green,5,14,12,,372,,6,2,12,4,6,4,,,,,,,,
Andrew Bogut,,,14,,372,,,,,,,,,,,,,,,
Klay Thompson,,26,,,372,2,,,17,11,,,,,,,,,,
Stephen Curry,6,22,4,,372,,9,3,21,9,1,1,37,,,,,,,
Leandro Barbosa,,12,,,372,,,,,,,,,,,,,,,
Gordon Hayward,,27,,,373,,,,,,,,,,,,,,,20
Derrick Favors,,22,11,,373,,,,,,,,,,,3,,,,
Rudy Gobert,,4,7,,373,5,,,,,,,,,,7,,,,
Trey Burke,,20,,,373,,,,,,,,,,,,,,,
Trevor Booker,,8,9,,373,,,,,,,,,,,,,,,
Kevin Durant,6,32,5,1,373,,7,,,,,,,,,1,1,,,
Serge Ibaka,,12,,,373,,,,,,,,32,,,,,,,
Russell Westbrook,12,25,,3,373,3,,,,,,,,3,3,,,,,
Dion Waiters,1,15,3,4,373,1,,1,,,1,,27,,,,,,,
Wesley Matthews,,13,,,374,,,,,,,,,,,,,,,
Seth Curry,,13,,,374,,,,,,,,,,,,,,,
Jonathan Gibson,,26,,2,374,,,,,,,,,,,,,,,
D.J. Augustin,,18,,,374,,,,,,,,,,,,,,,
Bradley Beal,,26,,4,375,,,5,14,8,9,5,,,,,,,,
John Wall,17,28,,,375,,,,,,,,43,,,,,,,
Carmelo Anthony,,33,13,,375,,,3,,,,,,3,,,,,,
Kristaps Porzingis,3,20,,,375,3,,,,,,,,,3,3,,,,
Domantas Sabonis,,12,5,,376,,,,,,,,,,,,,,,
Steven Adams,1,7,10,,376,,,,,,,,,,,1,,,,
Victor Oladipo,4,17,7,,376,,,,18,6,,,,,,,,,,
Russell Westbrook,10,20,12,1,376,,,,26,7,,,,,,1,,,,
Joffrey Lauvergne,1,13,6,,376,,,,,,,,,,,,,,,
LeBron James,8,25,14,1,376,,,,,,,,,1,,,1,,,
Kevin Love,,,,,376,,,,,,,,12,,,,,,,
Tristan Thompson,1,19,,4,376,,,,,,,,,,,4,,,,
Kyrie Irving,10,29,3,1,376,,,,,,,,,,,,,,,
Richard Jefferson,,8,4,1,376,,,,,,,,,,,,,,,
DeMarre Carroll,,21,,,377,,,4,,,,,,,,,,,,
Terrence Ross,,21,,,377,,,,12,8,,,,,,,,,,
Isaiah Thomas,7,25,,,377,,,,,,,,,,,,,,,
Kelly Olynyk,,11,,,377,,,,,,,,,,,,,,,
Amir Johnson,,11,8,,377,,,,,,,,,,,,,,,
Norman Powell,,14,,,378,,,,14,5,,,,,,,,,,
Jonas Valanciunas,,10,10,,378,,,,6,5,,,21,,,,,,,
DeMar DeRozan,,17,,,378,,,,16,5,,,28,,,,,,,
Hassan Whiteside,,12,14,,378,,,,,,,,33,,,4,,,,
Dion Waiters,,20,,,378,,6,4,10,6,,,,,,,,,,
Goran Dragic,,15,,,378,,,,,,,,17,,,,,,,
Tyler Johnson,,16,,,378,,,,12,6,,,27,,,,,,,
Jahlil Okafor,,16,4,1,379,,,,,,,,,,1,,,,,
Eric Gordon,,,,,380,,,,,,,,,5,,,,,,
James Harden,15,41,,,380,,,,,,,,,,,,,,,
Kyrie Irving,,,,,380,,6,4,19,10,,,,,,,,,,
Karl-Anthony Towns,2,,14,,381,11,,,,11,,,,,1,,,,,
Andrew Wiggins,,18,,,381,,,,,,10,,,,,,,,,
Kevin Martin,,14,,,381,,,,,,,,,,,,,,,
Zach LaVine,,10,,,381,,,,,,,,,,,,,,,
Danilo Gallinari,,10,,,381,,,,13,4,,,,,,,,,,
Emmanuel Mudiay,,15,,,381,,,,,,,,,,4,,,,,
Will Barton,,14,,,381,,,,,,,,30,,,,,,,
Jeff Green,,12,3,,382,,1,0,9,4,4,4,,,,,,,,
Zach Randolph,5,23,7,,382,,,,12,9,6,5,,,,,,,,
Marc Gasol,,21,8,,382,,,,17,9,5,3,32,,,,,,,
Kosta Koufos,,10,5,,382,,,,7,5,,,16,,2,,2,,,
Vince Carter,1,14,,1,382,,6,4,8,4,2,2,21,,1,,,,,
Lance Thomas,,15,,2,382,,3,1,12,6,2,2,,,,,,,,
Andrea Bargnani,,18,1,,382,1,4,1,18,8,2,1,31,,,2,,,,
Langston Galloway,5,19,7,1,382,,5,2,16,7,,,43,2,1,,1,,,
Shane Larkin,7,4,,,382,,1,0,7,2,,,,,,,,,,
Jason Smith,,16,4,,382,,3,0,12,6,4,4,,,,,,,,
Julius Randle,,7,4,,384,,,,,,,,,,,,,,,
D'Angelo Russell,,,,,384,,,,14,3,,,,,,,,,,
Brandon Ingram,,,,,384,,,,,,,,4,,,,,,,
Lou Williams,,17,,,384,,,,,,,,,,,,,,,
Rudy Gobert,,,,,384,7,,,,,,,,,,4,6,,,
Gordon Hayward,7,19,,4,385,,7,1,16,6,10,6,,,2,,,,,
Enes Kanter,,13,,,385,,,,,,,,,,,,,,,
Alec Burks,,16,,2,385,2,1,0,11,5,9,6,,,,,2,,,
Trey Burke,,13,,,385,,,,,,,,,,,,,,,
Rudy Gay,,29,,,385,,1,0,19,10,10,9,,,,,,,,
Darren Collison,6,16,,,385,,2,0,12,6,4,4,32,,,,,,,
Nik Stauskas,,15,8,,385,,4,2,12,6,1,1,30,,,,,,,
Paul George,,14,,,386,,,,,,,,,,,,,,,
Thaddeus Young,,12,,,386,,,,,,,,,,,,,,,
Myles Turner,,16,8,,386,,,,,,,,,,,,,,,
Jeff Teague,,6,,,386,,,,8,2,,,,,,,,,,
Al Jefferson,,11,,,386,,,,,,,,20,,,,,,,
Aaron Brooks,,19,,,386,,,,,,,,,,,,,,,
Jimmy Butler,5,16,,2,386,,,,,,,,,,,,,,,
Taj Gibson,,10,,,386,,,,,,,,,,,,,,,
Robin Lopez,,,12,,386,,,,,,,,,,,,,,,
Dwyane Wade,,21,,,386,,,,,,,,,,,,,,,
Nikola Mirotic,,20,,,386,,,,,,,,30,,,,,,,
Jerian Grant,,10,,,386,,,,,,,,,,,,,,,
Kent Bazemore,,3,3,,387,,,,,,,,30,,,,,,,
Al Horford,,23,11,,387,,,,,,,,,,,,,,,
Dennis Schroder,6,15,,,387,,3,,,,,,28,3,3,,,,,
Jabari Parker,,17,3,,388,,,,17,8,,,,,3,,,,,
Giannis Antetokounmpo,3,11,9,,388,,,,7,5,,,,,,3,,,,
Greg Monroe,,23,,,388,,,,15,9,6,5,,,,,,,,
Khris Middleton,,17,,,388,,,,11,6,5,5,,,,,,,,
Ersan Ilyasova,,22,,,388,,,,,,,,,,,,,,,
Dewayne Dedmon,,17,8,3,388,,,,,,,,,,,3,,,,
Mario Hezonja,7,19,,5,388,,6,3,11,7,,,,,,,,,,
Elfrid Payton,11,11,,,388,,,,,,,,,,,,,,,
Kobe Bryant,,5,,,389,,,,,,,,,,,,,,,
Julius Randle,,17,7,,389,,,,,,,,,,,,,,,
D'Angelo Russell,6,24,1,,389,,,,21,9,5,,36,,,,,,,
Brandon Bass,,11,,,389,,,,7,4,,,,,,,,,,
Emmanuel Mudiay,7,22,4,,389,,,,20,10,,,,,,,,,,
D.J. Augustin,5,26,,1,389,,,,11,7,,,23,,,,,,,
DeMarre Carroll,,21,,,390,3,3,,,,,3,,,,,,,,
Luis Scola,,20,8,,390,,3,,,,3,3,,3,,,,,,
Bismack Biyombo,,6,14,,390,,,,,,,,31,,,,,,,
DeMar DeRozan,3,21,,,390,,,,,,,,,,,,,,,
Kyle Lowry,10,13,3,3,390,,,,,,,,,,,,,,,
Paul Pierce,,2,1,,390,,,,,,,,19,,,,,,,
Blake Griffin,4,9,6,2,390,,,,,,,,,,6,,,,,
DeAndre Jordan,,13,15,,390,,,,,,,,,,,,,,,
JJ Redick,,17,,,390,,,,,,,,,,,,,,,
Chris Paul,11,13,,,390,,,,,,,,,,,,,,,
Wesley Johnson,,8,,,390,,,,,,,,,,,,,,,
Jamal Crawford,,8,,,390,,,,,,,,,,,,,,,
Steven Adams,,15,8,,391,,,,10,7,,,,,,,,,,
Russell Westbrook,11,29,17,,391,,,,,,,,,,,,,,,
Enes Kanter,,19,8,,391,,,,,,,,,,,,,,,
Josh Richardson,3,22,5,,391,,,,,,,,,,,,,,,
CJ McCollum,5,24,,,392,,,,,,,,,,,,,,,
Damian Lillard,7,30,,,392,,,,,,,,,,,,,,,
Allen Crabbe,,17,5,,392,,,,,,,,,,,,,,,
Jimmy Butler,5,26,7,,392,,,,,,,,,,,,,,,
Robin Lopez,2,,14,,392,,,,,2,,,,,,2,,,,
Dwyane Wade,,34,4,,392,,,,,,,,,,,,,,,
Nikola Mirotic,,18,7,,392,,,,,,,,,,,,,,,
Trevor Ariza,,19,,,393,,6,3,12,7,,,,,,,,,,
Dwight Howard,,22,10,,393,,,,,,,,,,,,,,,
James Harden,10,23,,,393,,8,2,23,8,,,,,,,,,,
Andrew Wiggins,,15,1,,393,,,,,,,,,,,1,,,,
Nikola Pekovic,,11,13,,393,,,,,,,,,,,,,,,
Corey Brewer,,18,,,393,,1,1,7,7,,,24,,,,,,,
Paul Pierce,5,8,6,,394,,5,,,,,,,,,,,,,
Kris Humphries,,11,,,394,,,,,,,,,,,,,,,
Marcin Gortat,,10,5,,394,,,,,,,,,,,,,,,
Bradley Beal,,,,,394,,,,8,4,,,34,,,,,,,
John Wall,11,21,,1,394,,1,1,,,1,,,,,,,,,
Rasual Butler,1,,,,394,,,1,,,,1,,,,1,,,,
Nene,,12,6,,394,,,,,,,,,,,,,,,
Tobias Harris,,15,6,,394,,,,,,,,,,,,,,,
Channing Frye,,10,,,394,,,,,,,,,,,,,,,
Kyle O'Quinn,,10,6,,394,,,,,,,,,,,,,,,
Victor Oladipo,,17,6,,394,,,1,16,7,,,,,,,,,,
Elfrid Payton,,12,6,,394,,,,,,,,29,,,,,,,
Marvin Williams,,21,,,395,,,,,,,,,,,,,,,
Kemba Walker,,24,,,395,,,,21,8,,,,,,,,,,
Al Horford,,22,,,395,,,,,,,,34,,,,,,,
Isaiah Thomas,4,35,5,,395,,,7,25,14,,,,,,,,,,
Kelly Olynyk,4,15,9,,395,,,,,,,,,,,,,,,
Joe Johnson,6,22,8,3,396,,,,,,7,7,,,,,,,,
Brook Lopez,,23,8,,396,,,,20,10,4,3,,,,,,,,
Deron Williams,,19,,,396,,8,5,12,6,,,,,,,,,,
Mason Plumlee,,10,8,,396,,,,,,,,,,,,,,,
Carmelo Anthony,6,20,9,,396,,7,1,22,7,,,,,,,,,,
Amar'e Stoudemire,,17,9,,396,,,,,,,,37,,,,,,,
Jose Calderon,7,19,,,396,1,6,5,9,7,,,,1,1,,1,,,
Evan Fournier,,22,,,397,,,,,,,,,,,,,,,
Kevin Love,,19,,,397,,,,,,,,,,,,,,,
Tristan Thompson,,,12,,397,,,,,,,,,,,,,,,
JR Smith,,16,,,397,,,,,,,,,,,,,,,
Tim Hardaway Jr.,,15,,,398,,4,,,,,,,,,,,,,
Dion Waiters,,,,,398,,5,,18,5,,,,,5,,,28,,
Dwyane Wade,,,7,,399,,,,,,,,31,,1,,,,,
Goran Dragic,5,21,8,,399,,,,,,,,,,,,,,,
Hassan Whiteside,,24,14,,399,,,,,,,,,,,3,,,,
Jrue Holiday,7,24,,4,399,,,,,,,,,,,,,,,
Harrison Barnes,,24,,,400,,,,19,11,,,,,,,,,,
Dirk Nowitzki,,17,,,400,,,,12,7,,,15,,,,,,,
Jamal Crawford,,26,,,400,,,,,,,,,,,,,,,
Kristaps Porzingis,,24,7,,401,,,,,,,,,,,,,,,
Gordon Hayward,,,,,401,,,,17,6,,,,,,,,,,
Rudy Gobert,1,35,,1,401,,,,,,,,,,,4,,,,
Marcus Morris,,19,,,402,,,,,,,,41,,,,,,,
Eric Bledsoe,,,,2,402,,,,,,,,,,7,,,,,
PJ Tucker,,11,6,2,402,,,,,,,,37,,,,,,,
Joe Johnson,,,,,402,5,,,,5,,,,,,,,,,
Deron Williams,,9,,,402,,,,16,2,,,,5,4,,,,,
Brook Lopez,,19,13,,402,,,,,,,,,,,1,,,,
Paul George,,,,4,403,,,,,,,,,,,,,,,
Jeff Teague,9,14,,,403,,,,,,,,,,,,,,,
CJ Miles,,20,,,403,,7,6,,,,,,,,,,,,
Danilo Gallinari,,18,,,403,,,,,,,,,,,,,,,
Wilson Chandler,,21,,,403,,,,,,,,,,,,,,,
Nikola Jokic,,22,10,,403,,,,,,,,,,,,,,,
Gary Harris,6,16,5,,403,,,,,,,,,,,,,,,
Kenneth Faried,,15,9,,403,,,,,,,,,,,,,,,
Gordon Hayward,2,25,7,,404,,,,,,,,,,,,,,,
Rodney Hood,,10,,,404,,,,,,,,,,,,,,,
Dante Exum,,10,,,404,,,,,,,,,,,,,,,
Joe Johnson,,10,,,404,,,,,,,,,,,,,,,
Danilo Gallinari,,13,5,,404,,,,14,4,,,,,,,,,,
Jusuf Nurkic,,16,11,,404,,,,12,8,,,,,,,,,,
Will Barton,,7,,,404,,,,,,,,19,,,,,,,
Emmanuel Mudiay,8,10,,,404,,,,,,,,,,,,,,,
Wilson Chandler,,17,,,404,,,,,,,,,,,,,,,
Jamal Murray,,18,,,404,,,,,,,,,,,,,,,
Andre Drummond,,32,14,,405,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,,9,,,405,,6,,15,4,,,41,,,,,,,
Reggie Jackson,9,31,6,,405,,,,,,,,,,,,,,,
Udonis Haslem,,18,13,,405,,,,,,,,35,,,,,,,
Dwyane Wade,,40,,,405,,,,27,14,,,,,,,,,,
Tobias Harris,,9,,,406,,,,,,,,,,,,,,,
Marcus Morris,,7,,,406,,,,11,3,,,,,,,,,,
Andre Drummond,2,8,10,1,406,,,,,,,,,,,1,,,,
Kentavious Caldwell-Pope,,9,,,406,,,,,,,,,,,,,,,
Jon Leuer,,,7,,406,,,1,,,,,,,,,,,,
LeBron James,3,21,3,,406,,,,,,,,,,,1,,,,
Kevin Love,1,12,13,,406,,,,,,,,,,,,,,,
Tristan Thompson,2,8,14,,406,,,,,,,,,,,4,,,,
Kyrie Irving,11,25,2,1,406,,,,,,,,,,,,,,,
Iman Shumpert,,9,,,406,,,,,,,,,,,,,,,
Giannis Antetokounmpo,6,30,12,,407,,,,20,12,,,34,,,4,,,,
Jabari Parker,,18,9,,407,,,,10,7,,,31,,,,,,,
Mirza Teletovic,,19,,,407,,,,10,6,,,25,,,,,,,
Marquese Chriss,,27,,,407,,5,3,,,,,24,,,,,,,
Devin Booker,,31,,,407,,,,,,,,,,,,,,,
Victor Oladipo,,23,,,408,,,,,,8,8,,,,,,,,
Russell Westbrook,10,36,11,4,408,,,,21,11,,,,,7,,2,,,
Enes Kanter,,29,,,408,,,,,,,,32,,,,,,,
Rudy Gay,,22,,,408,,,,,,,,,,,,,,,
DeMarcus Cousins,,,,,408,,,,,,17,14,,,,,,,,
Darren Collison,,21,,,408,,,,,,,,,,,,,,,
Troy Williams,,13,,,409,,,,,,,,,,,,,,,
Zach Randolph,2,18,5,2,409,,,,,,,,,,,1,,,,
JaMychal Green,,2,8,,409,,,,,,,,,,,,,,,
Tony Allen,,8,,,409,,,,,,,,,,,,,,,
Andrew Harrison,,13,,,409,,,,,,,,,,,,,,,
LeBron James,8,23,6,3,409,,,,,,,,,,,,,,,
Kevin Love,,29,13,,409,,,,,,,,,,,,,,,
JR Smith,,23,,,409,,10,6,17,8,,,,,,,,,,
James Harden,14,27,,,410,,,,,,,,,,,,,,,
Eric Gordon,,24,,,410,,,7,,,,,,,,,,,,
Eric Bledsoe,,16,,,410,,,,,,,,,,,,,,,
Robert Covington,,21,3,,411,3,6,5,9,7,4,,,,4,,,,,
Nerlens Noel,,14,10,,411,7,,,10,5,5,4,,,,6,,,,
Thomas Robinson,,16,8,,411,,,,12,7,,,21,,,,,,,
Rudy Gay,,21,8,,411,,4,1,19,6,,,,,,2,,,,
DeMarcus Cousins,,33,17,4,411,,1,0,27,8,19,17,,5,,4,,,,
Ray McCallum,,11,6,,411,,6,1,17,5,2,0,,,,,,,,
LeBron James,9,23,9,,412,,,,,,,,,,,,,,,
Kyrie Irving,,,,,412,,,,21,7,,,,,6,,,,,
Harrison Barnes,,24,,,412,,,,,,,,,,,,,,,
Marvin Williams,,19,4,,413,,,,,,,,,,,,,,,
Frank Kaminsky,,16,,,413,,,,,,,,32,,,,,,,
Kemba Walker,8,26,4,,413,,,,,,,,,,,,,,,
TJ Warren,,16,,,413,,,,,,,,,,,,,,,
Marquese Chriss,,17,,,413,,,,,,,,22,,,,,,,
Devin Booker,9,15,6,,413,,,,,,,,,,,,,,,
Eric Bledsoe,7,14,,,413,,,,,,,,,,,,,,,
Alan Williams,,16,,,413,,,,,,,,,,,,,,,
Leandro Barbosa,,16,,,413,,,,,,,,,,,,,,,
Blake Griffin,2,20,4,,414,,,,,,,,,,,,,,,
Kevin Durant,7,23,4,,414,,,,,,,,,,,,,,,
Klay Thompson,,16,,,414,,,,,,,,,,,,,,,
Stephen Curry,6,43,9,,414,,,,,,,,,,,,,,,
Paul Pierce,,10,,,415,,,,,,,,22,,,,,,,
Marcin Gortat,6,,7,,415,,,,9,8,,,26,,,,,,,
Bradley Beal,,21,,,415,,3,3,9,7,5,4,23,,,,,,,
Ramon Sessions,7,19,4,,415,,2,2,7,5,9,7,29,,,,,,,
Will Bynum,,10,,,415,,,,,,,,,,,,,,,
Kevin Seraphin,,12,,,415,,,,,,,,22,,,,,,,
Robert Covington,,27,,,415,,6,4,11,8,8,7,24,,,,,,,
Thomas Robinson,,11,12,,415,,,,,,,,,,,,,,,
Jason Richardson,,17,,,415,,5,4,7,6,,,21,,,,,,,
Chris Paul,7,22,,,416,,,,23,8,,,,,,,,,,
Jamal Crawford,,20,,,416,,,,,,,,,,,,,,,
Chris Bosh,,17,5,,416,,,,,,,,,,,,,,,
Dwyane Wade,,17,,,416,,,,,,,,,,,,,,,
Goran Dragic,5,17,5,,416,,,,,,,,,,,,,,,
Jon Leuer,4,10,11,,417,,,,,,,,,,,3,,,,
Brandon Knight,5,17,4,,417,,,,,,,,,,,,,,,
Eric Bledsoe,6,23,7,,417,,,,,,,,,,,,,,,
Marc Gasol,,22,8,,417,,,,,,,,,,,2,,,,
Mike Conley,6,12,,3,417,,,,,,,,,,,,,,,
Courtney Lee,6,18,4,,417,,,,,,,,28,,,,,,,
Kevin Durant,,25,,1,418,,,,,,,,27,1,,1,1,,,
Stephen Curry,,11,,1,418,1,,1,18,4,,,,1,1,,1,,,
Will Barton,,24,10,,418,,,,,,,,,,,,,,,
Juan Hernangomez,,27,10,,418,,,,,,,3,,3,,,3,,,
Nikola Jokic,12,17,21,,418,,,,,,,3,36,3,,,,,,
Jameer Nelson,,23,3,,418,3,,,,,,,,,,,,,,
Paul Millsap,1,21,5,,419,,,,,,,,,,,,,,,
Dwight Howard,2,7,17,,419,,,,,,,,,,,3,,,,
Kent Bazemore,3,25,6,,419,,6,4,,,7,,,,,,,,,
Dennis Schroder,6,28,2,,419,,6,,,,,,,,4,,,,,
Mike Muscala,2,10,3,,419,,,,,,,,,,,1,,,,
LeBron James,5,23,9,3,419,,,,,,,,,,,,,,,
Kevin Love,3,24,12,,419,,,,,,,,,,,,,,,
Kyrie Irving,4,29,1,,419,,,,27,,,,,,,1,,,,
Channing Frye,1,13,7,,419,,,,,,,,,,,,,,,
Brandon Ingram,5,15,4,,420,,,,,,,,,,,,,,,
Julius Randle,1,17,6,,420,,,,,,,,,,,,,,,
Tarik Black,3,8,10,,420,,,,,,,,,,,1,,,,
Nick Young,,9,2,1,420,,,,,,,,,,,,,,,
Jordan Clarkson,,12,1,2,420,,,,,,,,22,,,,,,,
Lou Williams,2,17,1,2,420,,,,,,,,,,,,,,,
Marcus Morris,3,14,6,1,420,,,,,,,,,,,,,,,
Jon Leuer,3,20,3,1,420,,,,,,,,,,,,,,,
Andre Drummond,,24,17,,420,,,,,,,,,,,4,,,,
Tobias Harris,1,19,5,1,420,,,,,,,,,,,,,,,
Ish Smith,7,10,4,2,420,,,,,,,,,,,,,,,
Aron Baynes,,10,6,,420,,,,,,,,,,,1,,,,
Robert Covington,,13,,,421,,,,,,,,,,,,,,,
Dario Saric,,16,,,421,,,,,,,,,,,,,,,
Jahlil Okafor,,14,,,421,,,,,,,,,,,,,,,
Timothe Luwawu-Cabarrot,,9,,,421,,,,,,,,,,,,,,,
T.J. McConnell,10,9,,,421,,,,,,,,,,,,,,,
Richaun Holmes,,24,,,421,,,,,,,,,,,,,,,
Blake Griffin,,15,10,,421,,,,,,,,,,,,,,,
DeAndre Jordan,,19,20,,421,,,,,,,,,,,,,,,
JJ Redick,,12,,,421,,,,,,,,,,,,,,,
Chris Paul,7,30,3,2,421,,,,16,11,,,,,,,,,,
Marreese Speights,,11,,,421,,,,,,,,,,,,,,,
Kobe Bryant,4,25,,,422,,,,,,,,,,,,,,,
Julius Randle,4,15,,,422,,,,,,,,,,,,,,,
Jordan Clarkson,4,21,6,,422,,,,,,,,,,,,,,,
Kawhi Leonard,3,20,13,,422,,,,,,,,,,,,,,,
LaMarcus Aldridge,,26,9,,422,,,,,,,,,,,,,,,
Markieff Morris,,13,,,423,,,,,,,,,,,,,,,
Marcin Gortat,1,,8,,423,,,,,,,,,,,,,,,
Bradley Beal,,23,,,423,,,,,,,,,,,,,,,
John Wall,13,12,,,423,,,,,,,,,,,,,,,
Bojan Bogdanovic,,27,,,423,,7,6,,,,,,,,,,,,
Serge Ibaka,,22,,,423,,,,,,,,,,,,,,,
Jonas Valanciunas,,7,11,,423,,,,,,,,,,,,,,,
DeMar DeRozan,,24,,,423,,,,,,,,,,,,,,,
Cory Joseph,,11,,,423,,,,11,,,,,,,,,,,
Norman Powell,,17,,,423,,,,,,,,,,,,,,,
Joe Johnson,3,19,6,1,424,,,,,,,,,,,,,,,
Kevin Garnett,,10,6,,424,,,,,,,,,,,,,,,
Deron Williams,8,19,3,2,424,,,,,,,,,,,,,,,
Mirza Teletovic,1,20,6,,424,,6,4,11,8,,,,,,2,,,,
Jeff Green,3,17,6,2,424,,,,,,,,,,,,,,,
Jared Sullinger,2,13,4,,424,,,,,,,,,,,2,,,,
Kelly Olynyk,2,19,6,1,424,,,,,,,,,,,,,,,
Rajon Rondo,12,13,,,424,,,,,,,,,,,,,,,
DeMarre Carroll,,10,,,425,,,,,,,,,,,,,,,
Jonas Valanciunas,,17,10,,425,,,,,,,,,,,,,,,
DeMar DeRozan,,31,,,425,,,,,,,,,,,,,,,
Kyle Lowry,,20,,,425,,,,,,,,,,,,,,,
Cory Joseph,,13,,,425,,,,,,,,,,,,,,,
Terrence Ross,,13,,,425,,,,,,,,,,,,,,,
Robert Covington,2,26,12,,425,,,,,,,,,,,,,,,
Jahlil Okafor,,17,,,425,,,,,,,,,,,,,,,
Gerald Henderson,,16,,,425,,,,,,,,,,,,,,,
Sergio Rodriguez,,16,,,425,,,,,,,,,,,,,,,
Ersan Ilyasova,1,12,7,,425,,,,,,,,,,,,,,,
Serge Ibaka,,21,,2,426,,,,,,,,,,,3,,,,
Nikola Vucevic,,8,11,,426,,,,12,4,,,,,,,,,,
Evan Fournier,,18,,,426,,,,,,,,,,5,,,,,
Elfrid Payton,7,8,,,426,,,,,,,,,,,,,,,
Bismack Biyombo,,13,10,,426,,,,8,6,,,,,,,,,,
Giannis Antetokounmpo,10,21,,5,426,,,,,,,,,,,3,,,,
Jabari Parker,,,,,426,,,5,,,,,,,,,,,20,
Michael Beasley,,14,,,426,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,,6,10,,427,,,,,,,,,,,,,,,
Marvin Williams,2,13,2,2,427,,,,,,,,,,,,,,,
Nicolas Batum,3,13,10,,427,,,,,,,,,,,,,,,
Kemba Walker,5,12,2,2,427,,,,,,,,,,,,,,,
Marco Belinelli,2,14,3,1,427,,,,,,,,,,,,,,,
Paul George,3,22,5,1,427,,,,,,,,,,,,,,,
Thaddeus Young,1,9,5,,427,,,,,,,,,,,,,,,
Myles Turner,,22,7,1,427,,,,,,,,,,,4,,,,
Jeff Teague,11,16,5,1,427,,,,,,,,,,,,,,,
Rodney Stuckey,,14,,,427,,,,,,,,,,,,,,,
CJ Miles,1,11,2,,427,,,,,,,,,,,2,,,,
Brook Lopez,,24,15,3,428,,,,,,,,,3,,,,,,
Bojan Bogdanovic,3,20,,,428,,,,,,,,,3,,,,,,
Nikola Vucevic,,20,9,,428,,,,,,,,,,,,5,,,
Evan Fournier,,17,3,,428,,,3,,,,,,,,,,,,
Monta Ellis,,30,,,429,,,,,,,,36,,,,,,,
Devin Harris,6,8,,,429,,,,,,,,33,,,,,,,
Al-Farouq Aminu,,14,,,429,,,,,,,,,,,,,,,
DeMar DeRozan,,,,,429,,,,,,,,20,,,,,,,
Lou Williams,,16,,,429,,,,,,,,30,,,,,,,
Greivis Vasquez,6,14,,,429,,,,,,,,25,,,,,,,
Chandler Parsons,,11,6,,430,,5,1,11,5,1,0,,,,,,,,
Dirk Nowitzki,,12,4,,430,4,5,2,12,5,,,,,,,,,,
Monta Ellis,3,31,,,430,,7,5,22,12,,,38,,,,,,,
Wesley Johnson,,15,,,430,,3,1,9,6,,2,,,,,,,,
Wayne Ellington,,13,5,,430,,7,1,16,6,,,,,,,,,,
Jordan Clarkson,5,15,6,,430,4,1,0,13,6,4,3,,2,4,,2,,,
Carlos Boozer,,17,8,,430,4,,,15,8,1,1,25,4,,,4,,,
Kobe Bryant,,9,,,431,,,,14,1,,,,,,,,,,
Michael Kidd-Gilchrist,,,14,,432,,,,,,,,,,,,,,,
Frank Kaminsky,,27,,,432,,,,,,,,,,,,,,,
Nicolas Batum,,10,,,432,,,,,,,,,,,,,,,
Kemba Walker,9,24,,,432,,,,,,,,,,,,,,,
Jeremy Lamb,,6,,,432,,,,,,,,,,,,,,,
DeMar DeRozan,,10,,,432,,,,19,5,,,,,,,,,,
DeMarre Carroll,,13,11,,432,,,,,,,,,,,,,,,
