,Game ID,Player Name,Report,assists,blocks,points,total_rebounds,steals
3247,441,Michael Kidd-Gilchrist,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",9,1,11,3,1
3248,441,Marco Belinelli,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",1,1,16,1,2
3249,441,Frank Kaminsky,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",1,0,10,-1,-1
3250,441,John Wall,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",10,1,25,6,7
3251,441,Bradley Beal,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",9,0,20,4,-1
3252,441,Marcin Gortat,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",2,1,16,12,2
3253,441,Kelly Oubre,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",1,1,15,6,2
3254,441,Jr.,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",-1,2,15,6,2
3255,441,Otto Porter,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",2,2,10,5,1
3256,441,Jason Smith,"The Washington Wizards defeated the Charlotte Hornets, 109 - 106, at Verizon Center on Wednesday. The back - and - forth tussle between two relatively evenly - matched teams was undecided until the closing seconds, as both teams made respective strong pushes in the second half. The Hornets (14 - 12) had built a 54 - 49 lead by halftime, but the Wizards (10 - 14) stormed back in the third, winning the period by a 38 - 23 margin. Charlotte had their own resurgence in the final quarter, outscoring their hosts by 29 - 22 but still falling short, with a John Wall free throw in the waning seconds providing the final margin of victory. Both clubs saw their starting fives post very productive nights, with each team shooting over 51 percent overall. The Hornets were led by Nicolas Batum, who tallied 20 points, eight assists, five rebounds, two steals and a block. Cody Zeller enjoyed a strong night at center, collecting 18 points, two rebounds, an assist and a pair of blocks. Kemba Walker came within a shade of a double - double with 17 points, nine assists and six rebounds. Michael Kidd-Gilchrist contributed 11 points, three rebounds, a steal and a block. Marco Belinelli led the second unit with 16 points, a rebound and an assist, and Frank Kaminsky also contributed 10 points in a reserve role. The Wizards received a 25 - point, 10 - assist double - double from John Wall that also included six rebounds and an outstanding seven steals, although he also turned the ball over eight times himself. Backcourt mate Bradley Beal was close behind with 20 points, nine assists and four rebounds. Marcin Gortat turned in a 16 - point, 12 - rebound double - double that also featured two assists, two steals and a block. Kelly Oubre, Jr. supplied 15 points, six rebounds, an assist and two steals while drawing a start for the ailing Markieff Morris (foot), while Otto Porter totaled 10 points, five rebounds, two assists, two blocks and a steal. Jason Smith came off the bench to produce 12 points, seven rebounds, two assists and three steals in just 18 minutes. The Hornets continue on the road and face the Celtics in Boston on Friday night, while the Wizards remain home and await the Detroit Pistons for a showdown on Friday evening.
",2,0,12,7,3
3257,442,Omri Casspi,"The Sacramento Kings (28 - 53) defeated the Los Angeles Lakers (21 - 60) 102 - 92 on Monday at Sleep Train Arena in Sacramento. With both teams already eliminated from the playoffs, this game was more about getting a look at players in anticipation of next season. It also cemented the Lakers with the fourth worst record in the league, meaning they'll have the fourth best odds to win the first overall pick in the 2015 NBA Draft. The Kings won this game in the fourth quarter, where they went on a huge run to out - score the Lakers 27 - 18. The Kings also secured the shooting advantage, finishing at 49 percent from the field, while the Lakers ended at 42 percent. With DeMarcus Cousins and Rudy Gay being shut down for the rest of the season, Omri Casspi continued to take over as the leader of this team. He went off for a game - high of 26 points (7 - 14 FG, 2 - 5 3Pt, 10 - 13 FT), while nearly notching a triple - double with nine rebounds and six assists as well. Over his last five games, he's averaging an impressive 22 points, 6 rebounds and 4 assists. Coming off the bench, Derrick Williams had a strong showing as well. He went 6 - for - 12 from the field and 1 - for - 4 from the three - point line to score 20 points over 29 minutes. Like Casspi, he's been relied upon to pick up the slack without Cousins and Gay, as he's averaged 16 points over his last five games. Jason Thompson came up with a 10 - point (4 - 8 FG, 2 - 4 FT), 10 - rebound double - double, while also recording three blocked shots. It marked the third time over his last four games reaching double - digit rebounds. Both Carl Landry and Ray McCallum reached double figures as well. Landry had 14 points (5 - 7 FG, 4 - 4 FT) and three rebounds over 19 minutes, while McCallum added 12 points (5 - 11 FG, 0 - 1 3Pt, 2 - 2 FT) and five rebounds over 28 minutes. Rookie Jordan Clarkson was again one of the few Lakers to have some success. He went 10 - for - 21 from the field and 2 - for - 5 from the three - point line to score a team - high of 23 points, to go along with five rebounds, six assists and five steals. Clarkson has already earned himself a role for this team next year, but he continues to improve his numbers late in the season, averaging 22 points and 7 assists over his last five games. Jabari Brown also played well in the loss, finishing with 18 points (6 - 17 FG, 1 - 6 3Pt, 5 - 6 FT) and seven assists over 46 minutes. It marked his third straight game with 18 points or more, as he's pushed his season averages to 11 points and 2 assists over 18 games with the Lakers. The only other Laker in double figures was Jordan Hill. Hill posted 18 points (9 - 19 FG) of his own, while adding six rebounds and four assists. The Lakers had only seven players available for this game, as they are dealing with a ton of injuries. These two teams will play each other again on Wednesday in each team's final game of the season.
",6,-1,26,9,-1
3258,442,Derrick Williams,"The Sacramento Kings (28 - 53) defeated the Los Angeles Lakers (21 - 60) 102 - 92 on Monday at Sleep Train Arena in Sacramento. With both teams already eliminated from the playoffs, this game was more about getting a look at players in anticipation of next season. It also cemented the Lakers with the fourth worst record in the league, meaning they'll have the fourth best odds to win the first overall pick in the 2015 NBA Draft. The Kings won this game in the fourth quarter, where they went on a huge run to out - score the Lakers 27 - 18. The Kings also secured the shooting advantage, finishing at 49 percent from the field, while the Lakers ended at 42 percent. With DeMarcus Cousins and Rudy Gay being shut down for the rest of the season, Omri Casspi continued to take over as the leader of this team. He went off for a game - high of 26 points (7 - 14 FG, 2 - 5 3Pt, 10 - 13 FT), while nearly notching a triple - double with nine rebounds and six assists as well. Over his last five games, he's averaging an impressive 22 points, 6 rebounds and 4 assists. Coming off the bench, Derrick Williams had a strong showing as well. He went 6 - for - 12 from the field and 1 - for - 4 from the three - point line to score 20 points over 29 minutes. Like Casspi, he's been relied upon to pick up the slack without Cousins and Gay, as he's averaged 16 points over his last five games. Jason Thompson came up with a 10 - point (4 - 8 FG, 2 - 4 FT), 10 - rebound double - double, while also recording three blocked shots. It marked the third time over his last four games reaching double - digit rebounds. Both Carl Landry and Ray McCallum reached double figures as well. Landry had 14 points (5 - 7 FG, 4 - 4 FT) and three rebounds over 19 minutes, while McCallum added 12 points (5 - 11 FG, 0 - 1 3Pt, 2 - 2 FT) and five rebounds over 28 minutes. Rookie Jordan Clarkson was again one of the few Lakers to have some success. He went 10 - for - 21 from the field and 2 - for - 5 from the three - point line to score a team - high of 23 points, to go along with five rebounds, six assists and five steals. Clarkson has already earned himself a role for this team next year, but he continues to improve his numbers late in the season, averaging 22 points and 7 assists over his last five games. Jabari Brown also played well in the loss, finishing with 18 points (6 - 17 FG, 1 - 6 3Pt, 5 - 6 FT) and seven assists over 46 minutes. It marked his third straight game with 18 points or more, as he's pushed his season averages to 11 points and 2 assists over 18 games with the Lakers. The only other Laker in double figures was Jordan Hill. Hill posted 18 points (9 - 19 FG) of his own, while adding six rebounds and four assists. The Lakers had only seven players available for this game, as they are dealing with a ton of injuries. These two teams will play each other again on Wednesday in each team's final game of the season.
",6,-1,20,-1,-1
3259,442,Jason Thompson,"The Sacramento Kings (28 - 53) defeated the Los Angeles Lakers (21 - 60) 102 - 92 on Monday at Sleep Train Arena in Sacramento. With both teams already eliminated from the playoffs, this game was more about getting a look at players in anticipation of next season. It also cemented the Lakers with the fourth worst record in the league, meaning they'll have the fourth best odds to win the first overall pick in the 2015 NBA Draft. The Kings won this game in the fourth quarter, where they went on a huge run to out - score the Lakers 27 - 18. The Kings also secured the shooting advantage, finishing at 49 percent from the field, while the Lakers ended at 42 percent. With DeMarcus Cousins and Rudy Gay being shut down for the rest of the season, Omri Casspi continued to take over as the leader of this team. He went off for a game - high of 26 points (7 - 14 FG, 2 - 5 3Pt, 10 - 13 FT), while nearly notching a triple - double with nine rebounds and six assists as well. Over his last five games, he's averaging an impressive 22 points, 6 rebounds and 4 assists. Coming off the bench, Derrick Williams had a strong showing as well. He went 6 - for - 12 from the field and 1 - for - 4 from the three - point line to score 20 points over 29 minutes. Like Casspi, he's been relied upon to pick up the slack without Cousins and Gay, as he's averaged 16 points over his last five games. Jason Thompson came up with a 10 - point (4 - 8 FG, 2 - 4 FT), 10 - rebound double - double, while also recording three blocked shots. It marked the third time over his last four games reaching double - digit rebounds. Both Carl Landry and Ray McCallum reached double figures as well. Landry had 14 points (5 - 7 FG, 4 - 4 FT) and three rebounds over 19 minutes, while McCallum added 12 points (5 - 11 FG, 0 - 1 3Pt, 2 - 2 FT) and five rebounds over 28 minutes. Rookie Jordan Clarkson was again one of the few Lakers to have some success. He went 10 - for - 21 from the field and 2 - for - 5 from the three - point line to score a team - high of 23 points, to go along with five rebounds, six assists and five steals. Clarkson has already earned himself a role for this team next year, but he continues to improve his numbers late in the season, averaging 22 points and 7 assists over his last five games. Jabari Brown also played well in the loss, finishing with 18 points (6 - 17 FG, 1 - 6 3Pt, 5 - 6 FT) and seven assists over 46 minutes. It marked his third straight game with 18 points or more, as he's pushed his season averages to 11 points and 2 assists over 18 games with the Lakers. The only other Laker in double figures was Jordan Hill. Hill posted 18 points (9 - 19 FG) of his own, while adding six rebounds and four assists. The Lakers had only seven players available for this game, as they are dealing with a ton of injuries. These two teams will play each other again on Wednesday in each team's final game of the season.
",6,3,10,10,-1
3260,442,Carl Landry,"The Sacramento Kings (28 - 53) defeated the Los Angeles Lakers (21 - 60) 102 - 92 on Monday at Sleep Train Arena in Sacramento. With both teams already eliminated from the playoffs, this game was more about getting a look at players in anticipation of next season. It also cemented the Lakers with the fourth worst record in the league, meaning they'll have the fourth best odds to win the first overall pick in the 2015 NBA Draft. The Kings won this game in the fourth quarter, where they went on a huge run to out - score the Lakers 27 - 18. The Kings also secured the shooting advantage, finishing at 49 percent from the field, while the Lakers ended at 42 percent. With DeMarcus Cousins and Rudy Gay being shut down for the rest of the season, Omri Casspi continued to take over as the leader of this team. He went off for a game - high of 26 points (7 - 14 FG, 2 - 5 3Pt, 10 - 13 FT), while nearly notching a triple - double with nine rebounds and six assists as well. Over his last five games, he's averaging an impressive 22 points, 6 rebounds and 4 assists. Coming off the bench, Derrick Williams had a strong showing as well. He went 6 - for - 12 from the field and 1 - for - 4 from the three - point line to score 20 points over 29 minutes. Like Casspi, he's been relied upon to pick up the slack without Cousins and Gay, as he's averaged 16 points over his last five games. Jason Thompson came up with a 10 - point (4 - 8 FG, 2 - 4 FT), 10 - rebound double - double, while also recording three blocked shots. It marked the third time over his last four games reaching double - digit rebounds. Both Carl Landry and Ray McCallum reached double figures as well. Landry had 14 points (5 - 7 FG, 4 - 4 FT) and three rebounds over 19 minutes, while McCallum added 12 points (5 - 11 FG, 0 - 1 3Pt, 2 - 2 FT) and five rebounds over 28 minutes. Rookie Jordan Clarkson was again one of the few Lakers to have some success. He went 10 - for - 21 from the field and 2 - for - 5 from the three - point line to score a team - high of 23 points, to go along with five rebounds, six assists and five steals. Clarkson has already earned himself a role for this team next year, but he continues to improve his numbers late in the season, averaging 22 points and 7 assists over his last five games. Jabari Brown also played well in the loss, finishing with 18 points (6 - 17 FG, 1 - 6 3Pt, 5 - 6 FT) and seven assists over 46 minutes. It marked his third straight game with 18 points or more, as he's pushed his season averages to 11 points and 2 assists over 18 games with the Lakers. The only other Laker in double figures was Jordan Hill. Hill posted 18 points (9 - 19 FG) of his own, while adding six rebounds and four assists. The Lakers had only seven players available for this game, as they are dealing with a ton of injuries. These two teams will play each other again on Wednesday in each team's final game of the season.
",-1,-1,14,3,-1
3261,442,Ray McCallum,"The Sacramento Kings (28 - 53) defeated the Los Angeles Lakers (21 - 60) 102 - 92 on Monday at Sleep Train Arena in Sacramento. With both teams already eliminated from the playoffs, this game was more about getting a look at players in anticipation of next season. It also cemented the Lakers with the fourth worst record in the league, meaning they'll have the fourth best odds to win the first overall pick in the 2015 NBA Draft. The Kings won this game in the fourth quarter, where they went on a huge run to out - score the Lakers 27 - 18. The Kings also secured the shooting advantage, finishing at 49 percent from the field, while the Lakers ended at 42 percent. With DeMarcus Cousins and Rudy Gay being shut down for the rest of the season, Omri Casspi continued to take over as the leader of this team. He went off for a game - high of 26 points (7 - 14 FG, 2 - 5 3Pt, 10 - 13 FT), while nearly notching a triple - double with nine rebounds and six assists as well. Over his last five games, he's averaging an impressive 22 points, 6 rebounds and 4 assists. Coming off the bench, Derrick Williams had a strong showing as well. He went 6 - for - 12 from the field and 1 - for - 4 from the three - point line to score 20 points over 29 minutes. Like Casspi, he's been relied upon to pick up the slack without Cousins and Gay, as he's averaged 16 points over his last five games. Jason Thompson came up with a 10 - point (4 - 8 FG, 2 - 4 FT), 10 - rebound double - double, while also recording three blocked shots. It marked the third time over his last four games reaching double - digit rebounds. Both Carl Landry and Ray McCallum reached double figures as well. Landry had 14 points (5 - 7 FG, 4 - 4 FT) and three rebounds over 19 minutes, while McCallum added 12 points (5 - 11 FG, 0 - 1 3Pt, 2 - 2 FT) and five rebounds over 28 minutes. Rookie Jordan Clarkson was again one of the few Lakers to have some success. He went 10 - for - 21 from the field and 2 - for - 5 from the three - point line to score a team - high of 23 points, to go along with five rebounds, six assists and five steals. Clarkson has already earned himself a role for this team next year, but he continues to improve his numbers late in the season, averaging 22 points and 7 assists over his last five games. Jabari Brown also played well in the loss, finishing with 18 points (6 - 17 FG, 1 - 6 3Pt, 5 - 6 FT) and seven assists over 46 minutes. It marked his third straight game with 18 points or more, as he's pushed his season averages to 11 points and 2 assists over 18 games with the Lakers. The only other Laker in double figures was Jordan Hill. Hill posted 18 points (9 - 19 FG) of his own, while adding six rebounds and four assists. The Lakers had only seven players available for this game, as they are dealing with a ton of injuries. These two teams will play each other again on Wednesday in each team's final game of the season.
",6,-1,12,5,-1
