,Game ID,Team Name,wins,losses,total_points
1222,,Boston Celtics,-1,-1,-1
1223,,Boston Celtics,-1,-1,-1
1224,,Boston Celtics,-1,-1,-1
1225,,Boston Celtics,-1,-1,-1
1226,,Boston Celtics,-1,-1,-1
1227,,Boston Celtics,-1,-1,-1
1228,,Orlando Magic,-1,-1,-1
1229,,Orlando Magic,-1,-1,-1
1230,,Orlando Magic,-1,-1,-1
1231,,Orlando Magic,-1,-1,-1
1232,,Orlando Magic,-1,-1,-1
1233,,Orlando Magic,-1,-1,-1
1234,,Orlando Magic,-1,-1,-1
1235,,Orlando Magic,-1,-1,-1
1236,,Orlando Magic,-1,-1,-1
1237,,Orlando Magic,-1,-1,-1
1238,,Orlando Magic,-1,-1,-1
1239,,Orlando Magic,-1,-1,-1
1240,,Orlando Magic,-1,-1,-1
1241,,Orlando Magic,-1,-1,-1
1242,,Orlando Magic,-1,-1,-1
1243,,Orlando Magic,-1,-1,-1
1244,,Orlando Magic,-1,-1,-1
1245,,Orlando Magic,-1,-1,-1
1246,,Orlando Magic,-1,-1,-1
1247,,Orlando Magic,-1,-1,-1
1248,,Orlando Magic,-1,-1,-1
1249,,Orlando Magic,-1,-1,-1
1250,,Orlando Magic,-1,-1,-1
1251,,Orlando Magic,-1,-1,-1
1252,,Orlando Magic,-1,-1,-1
1253,,Orlando Magic,-1,-1,-1
1254,,Orlando Magic,-1,-1,-1
1255,,Orlando Magic,-1,-1,-1
1256,,Orlando Magic,-1,-1,-1
1257,,New York Knicks,-1,-1,-1
1258,,New York Knicks,-1,-1,-1
1259,,New York Knicks,-1,-1,-1
1260,,New York Knicks,-1,-1,-1
1261,,New York Knicks,-1,-1,-1
1262,,New York Knicks,-1,-1,-1
1263,,New York Knicks,-1,-1,-1
1264,,New York Knicks,-1,-1,-1
1265,,New York Knicks,-1,-1,-1
1266,,New York Knicks,-1,-1,-1
1267,,New York Knicks,-1,-1,-1
1268,,New York Knicks,-1,-1,-1
1269,,New York Knicks,-1,-1,-1
1270,,New York Knicks,-1,-1,-1
1271,,New York Knicks,-1,-1,-1
1272,,New York Knicks,-1,-1,-1
1273,,New York Knicks,-1,-1,-1
1274,,New York Knicks,-1,-1,-1
1275,,New York Knicks,-1,-1,-1
1276,,New York Knicks,-1,-1,-1
1277,,New York Knicks,-1,-1,-1
1278,,New York Knicks,-1,-1,-1
1279,,New York Knicks,-1,-1,-1
1280,,New York Knicks,-1,-1,-1
1281,,New York Knicks,-1,-1,-1
1282,,New York Knicks,-1,-1,-1
1283,,New York Knicks,-1,-1,-1
1284,,New York Knicks,-1,-1,-1
1285,,New York Knicks,-1,-1,-1
1286,,Denver Nuggets,-1,-1,-1
1287,,Denver Nuggets,-1,-1,-1
1288,,Denver Nuggets,-1,-1,-1
1289,,Denver Nuggets,-1,-1,-1
1290,,Denver Nuggets,-1,-1,-1
1291,,Denver Nuggets,-1,-1,-1
1292,,Denver Nuggets,-1,-1,-1
1293,,Denver Nuggets,-1,-1,-1
1294,,Denver Nuggets,-1,-1,-1
1295,,Denver Nuggets,-1,-1,-1
1296,,Denver Nuggets,-1,-1,-1
1297,,Denver Nuggets,-1,-1,-1
1298,,Denver Nuggets,-1,-1,-1
1299,,Denver Nuggets,-1,-1,-1
1300,,Denver Nuggets,-1,-1,-1
1301,,Denver Nuggets,-1,-1,-1
1302,,Denver Nuggets,-1,-1,-1
1303,,Denver Nuggets,-1,-1,-1
1304,,Denver Nuggets,-1,-1,-1
1305,,Denver Nuggets,-1,-1,-1
1306,,Denver Nuggets,-1,-1,-1
1307,,Denver Nuggets,-1,-1,-1
1308,,Denver Nuggets,-1,-1,-1
1309,,Denver Nuggets,-1,-1,-1
1310,,Denver Nuggets,-1,-1,-1
1311,,Denver Nuggets,-1,-1,-1
1312,,Denver Nuggets,-1,-1,-1
1313,,Denver Nuggets,-1,-1,-1
1314,,Denver Nuggets,-1,-1,-1
1315,,Atlanta Hawks,-1,-1,-1
1316,,Atlanta Hawks,-1,-1,-1
1317,,Atlanta Hawks,-1,-1,-1
1318,,Atlanta Hawks,-1,-1,-1
1319,,Atlanta Hawks,-1,-1,-1
1320,,Atlanta Hawks,-1,-1,-1
1321,,Atlanta Hawks,-1,-1,-1
1322,,Atlanta Hawks,-1,-1,-1
1323,,Atlanta Hawks,-1,-1,-1
1324,,Atlanta Hawks,-1,-1,-1
1325,,Atlanta Hawks,-1,-1,-1
1326,,Atlanta Hawks,-1,-1,-1
1327,,Atlanta Hawks,-1,-1,-1
1328,,Atlanta Hawks,-1,-1,-1
1329,,Atlanta Hawks,-1,-1,-1
1330,,Atlanta Hawks,-1,-1,-1
1331,,Atlanta Hawks,-1,-1,-1
1332,,Atlanta Hawks,-1,-1,-1
1333,,Atlanta Hawks,-1,-1,-1
1334,,Atlanta Hawks,-1,-1,-1
1335,,Atlanta Hawks,-1,-1,-1
1336,,Atlanta Hawks,-1,-1,-1
1337,,Atlanta Hawks,-1,-1,-1
1338,,Atlanta Hawks,-1,-1,-1
1339,,Atlanta Hawks,-1,-1,-1
1340,,Atlanta Hawks,-1,-1,-1
1341,,Atlanta Hawks,-1,-1,-1
1342,,Atlanta Hawks,-1,-1,-1
1343,,Atlanta Hawks,-1,-1,-1
1344,,Brooklyn Nets,-1,-1,-1
1345,,Brooklyn Nets,-1,-1,-1
1346,,Brooklyn Nets,-1,-1,-1
1347,,Brooklyn Nets,-1,-1,-1
1348,,Brooklyn Nets,-1,-1,-1
1349,,Brooklyn Nets,-1,-1,-1
1350,,Brooklyn Nets,-1,-1,-1
1351,,Brooklyn Nets,-1,-1,-1
1352,,Brooklyn Nets,-1,-1,-1
1353,,Brooklyn Nets,-1,-1,-1
1354,,Brooklyn Nets,-1,-1,-1
1355,,Brooklyn Nets,-1,-1,-1
1356,,Brooklyn Nets,-1,-1,-1
1357,,Brooklyn Nets,-1,-1,-1
1358,,Brooklyn Nets,-1,-1,-1
1359,,Brooklyn Nets,-1,-1,-1
1360,,Brooklyn Nets,-1,-1,-1
1361,,Brooklyn Nets,-1,-1,-1
1362,,Brooklyn Nets,-1,-1,-1
1363,,Brooklyn Nets,-1,-1,-1
1364,,Brooklyn Nets,-1,-1,-1
1365,,Brooklyn Nets,-1,-1,-1
1366,,Brooklyn Nets,-1,-1,-1
1367,,Brooklyn Nets,-1,-1,-1
1368,,Brooklyn Nets,-1,-1,-1
1369,,Brooklyn Nets,-1,-1,-1
1370,,Brooklyn Nets,-1,-1,-1
1371,,Brooklyn Nets,-1,-1,-1
1372,,Brooklyn Nets,-1,-1,-1
1373,,Utah Jazz,-1,-1,-1
1374,,Utah Jazz,-1,-1,-1
1375,,Utah Jazz,-1,-1,-1
1376,,Utah Jazz,-1,-1,-1
1377,,Utah Jazz,-1,-1,-1
1378,,Utah Jazz,-1,-1,-1
1379,,Utah Jazz,-1,-1,-1
1380,,Utah Jazz,-1,-1,-1
1381,,Utah Jazz,-1,-1,-1
1382,,Utah Jazz,-1,-1,-1
1383,,Utah Jazz,-1,-1,-1
1384,,Utah Jazz,-1,-1,-1
1385,,Utah Jazz,-1,-1,-1
1386,,Utah Jazz,-1,-1,-1
1387,,Utah Jazz,-1,-1,-1
1388,,Utah Jazz,-1,-1,-1
1389,,Utah Jazz,-1,-1,-1
1390,,Utah Jazz,-1,-1,-1
1391,,Utah Jazz,-1,-1,-1
1392,,Utah Jazz,-1,-1,-1
1393,,Utah Jazz,-1,-1,-1
1394,,Utah Jazz,-1,-1,-1
1395,,Utah Jazz,-1,-1,-1
1396,,Utah Jazz,-1,-1,-1
1397,,Utah Jazz,-1,-1,-1
1398,,Utah Jazz,-1,-1,-1
1399,,Utah Jazz,-1,-1,-1
1400,,Utah Jazz,-1,-1,-1
1401,,Utah Jazz,-1,-1,-1
1402,,Memphis Grizzlies,-1,-1,-1
1403,,Memphis Grizzlies,-1,-1,-1
1404,,Memphis Grizzlies,-1,-1,-1
1405,,Memphis Grizzlies,-1,-1,-1
1406,,Memphis Grizzlies,-1,-1,-1
1407,,Memphis Grizzlies,-1,-1,-1
1408,,Memphis Grizzlies,-1,-1,-1
1409,,Memphis Grizzlies,-1,-1,-1
1410,,Memphis Grizzlies,-1,-1,-1
1411,,Memphis Grizzlies,-1,-1,-1
1412,,Memphis Grizzlies,-1,-1,-1
1413,,Memphis Grizzlies,-1,-1,-1
1414,,Memphis Grizzlies,-1,-1,-1
1415,,Memphis Grizzlies,-1,-1,-1
1416,,Memphis Grizzlies,-1,-1,-1
1417,,Memphis Grizzlies,-1,-1,-1
1418,,Memphis Grizzlies,-1,-1,-1
1419,,Memphis Grizzlies,-1,-1,-1
1420,,Memphis Grizzlies,-1,-1,-1
1421,,Memphis Grizzlies,-1,-1,-1
1422,,Memphis Grizzlies,-1,-1,-1
1423,,Memphis Grizzlies,-1,-1,-1
1424,,Memphis Grizzlies,-1,-1,-1
1425,,Memphis Grizzlies,-1,-1,-1
1426,,Memphis Grizzlies,-1,-1,-1
1427,,Memphis Grizzlies,-1,-1,-1
1428,,Memphis Grizzlies,-1,-1,-1
1429,,Memphis Grizzlies,-1,-1,-1
1430,,Memphis Grizzlies,-1,-1,-1
1431,,New Orleans Pelicans,-1,-1,-1
1432,,New Orleans Pelicans,-1,-1,-1
1433,,New Orleans Pelicans,-1,-1,-1
1434,,New Orleans Pelicans,-1,-1,-1
1435,,New Orleans Pelicans,-1,-1,-1
1436,,New Orleans Pelicans,-1,-1,-1
1437,,New Orleans Pelicans,-1,-1,-1
1438,,New Orleans Pelicans,-1,-1,-1
1439,,New Orleans Pelicans,-1,-1,-1
1440,,New Orleans Pelicans,-1,-1,-1
1441,,New Orleans Pelicans,-1,-1,-1
1442,,New Orleans Pelicans,-1,-1,-1
1443,,New Orleans Pelicans,-1,-1,-1
1444,,New Orleans Pelicans,-1,-1,-1
1445,,New Orleans Pelicans,-1,-1,-1
1446,,New Orleans Pelicans,-1,-1,-1
1447,,New Orleans Pelicans,-1,-1,-1
1448,,New Orleans Pelicans,-1,-1,-1
1449,,New Orleans Pelicans,-1,-1,-1
1450,,New Orleans Pelicans,-1,-1,-1
1451,,New Orleans Pelicans,-1,-1,-1
1452,,New Orleans Pelicans,-1,-1,-1
1453,,New Orleans Pelicans,-1,-1,-1
1454,,New Orleans Pelicans,-1,-1,-1
1455,,New Orleans Pelicans,-1,-1,-1
1456,,New Orleans Pelicans,-1,-1,-1
1457,,New Orleans Pelicans,-1,-1,-1
1458,,New Orleans Pelicans,-1,-1,-1
1459,,New Orleans Pelicans,-1,-1,-1
1460,,Minnesota Timberwolves,-1,-1,-1
1461,,Minnesota Timberwolves,-1,-1,-1
1462,,Minnesota Timberwolves,-1,-1,-1
1463,,Minnesota Timberwolves,-1,-1,-1
1464,,Minnesota Timberwolves,-1,-1,-1
1465,,Minnesota Timberwolves,-1,-1,-1
1466,,Minnesota Timberwolves,-1,-1,-1
1467,,Minnesota Timberwolves,-1,-1,-1
1468,,Minnesota Timberwolves,-1,-1,-1
1469,,Minnesota Timberwolves,-1,-1,-1
1470,,Minnesota Timberwolves,-1,-1,-1
1471,,Minnesota Timberwolves,-1,-1,-1
1472,,Minnesota Timberwolves,-1,-1,-1
1473,,Minnesota Timberwolves,-1,-1,-1
1474,,Minnesota Timberwolves,-1,-1,-1
1475,,Minnesota Timberwolves,-1,-1,-1
1476,,Minnesota Timberwolves,-1,-1,-1
1477,,Minnesota Timberwolves,-1,-1,-1
1478,,Minnesota Timberwolves,-1,-1,-1
1479,,Minnesota Timberwolves,-1,-1,-1
1480,,Minnesota Timberwolves,-1,-1,-1
1481,,Minnesota Timberwolves,-1,-1,-1
1482,,Minnesota Timberwolves,-1,-1,-1
1483,,Minnesota Timberwolves,-1,-1,-1
1484,,Minnesota Timberwolves,-1,-1,-1
1485,,Minnesota Timberwolves,-1,-1,-1
1486,,Minnesota Timberwolves,-1,-1,-1
1487,,Minnesota Timberwolves,-1,-1,-1
1488,,Minnesota Timberwolves,-1,-1,-1
1489,,Brooklyn Nets,-1,-1,-1
1490,,Brooklyn Nets,-1,-1,-1
1491,,Brooklyn Nets,-1,-1,-1
1492,,Brooklyn Nets,-1,-1,-1
1493,,Brooklyn Nets,-1,-1,-1
1494,,Brooklyn Nets,-1,-1,-1
1495,,Brooklyn Nets,-1,-1,-1
1496,,Brooklyn Nets,-1,-1,-1
1497,,Brooklyn Nets,-1,-1,-1
1498,,Brooklyn Nets,-1,-1,-1
1499,,Brooklyn Nets,-1,-1,-1
1500,,Brooklyn Nets,-1,-1,-1
1501,,Brooklyn Nets,-1,-1,-1
1502,,Brooklyn Nets,-1,-1,-1
1503,,Brooklyn Nets,-1,-1,-1
1504,,Brooklyn Nets,-1,-1,-1
1505,,Brooklyn Nets,-1,-1,-1
1506,,Brooklyn Nets,-1,-1,-1
1507,,Brooklyn Nets,-1,-1,-1
1508,,Brooklyn Nets,-1,-1,-1
1509,,Brooklyn Nets,-1,-1,-1
1510,,Brooklyn Nets,-1,-1,-1
1511,,Brooklyn Nets,-1,-1,-1
1512,,Brooklyn Nets,-1,-1,-1
1513,,Brooklyn Nets,-1,-1,-1
1514,,Brooklyn Nets,-1,-1,-1
1515,,Brooklyn Nets,-1,-1,-1
1516,,Brooklyn Nets,-1,-1,-1
1517,,Brooklyn Nets,-1,-1,-1
1518,,Minnesota Timberwolves,-1,-1,-1
1519,,Minnesota Timberwolves,-1,-1,-1
1520,,Minnesota Timberwolves,-1,-1,-1
1521,,Minnesota Timberwolves,-1,-1,-1
1522,,Minnesota Timberwolves,-1,-1,-1
1523,,Minnesota Timberwolves,-1,-1,-1
1524,,Minnesota Timberwolves,-1,-1,-1
1525,,Minnesota Timberwolves,-1,-1,-1
1526,,Minnesota Timberwolves,-1,-1,-1
1527,,Minnesota Timberwolves,-1,-1,-1
1528,,Minnesota Timberwolves,-1,-1,-1
1529,,Minnesota Timberwolves,-1,-1,-1
1530,,Minnesota Timberwolves,-1,-1,-1
1531,,Minnesota Timberwolves,-1,-1,-1
1532,,Minnesota Timberwolves,-1,-1,-1
1533,,Minnesota Timberwolves,-1,-1,-1
1534,,Minnesota Timberwolves,-1,-1,-1
1535,,Minnesota Timberwolves,-1,-1,-1
1536,,Minnesota Timberwolves,-1,-1,-1
1537,,Minnesota Timberwolves,-1,-1,-1
1538,,Minnesota Timberwolves,-1,-1,-1
1539,,Minnesota Timberwolves,-1,-1,-1
1540,,Minnesota Timberwolves,-1,-1,-1
1541,,Minnesota Timberwolves,-1,-1,-1
1542,,Minnesota Timberwolves,-1,-1,-1
1543,,Minnesota Timberwolves,-1,-1,-1
1544,,Minnesota Timberwolves,-1,-1,-1
1545,,Minnesota Timberwolves,-1,-1,-1
1546,,Minnesota Timberwolves,-1,-1,-1
1547,,San Antonio Spurs,-1,-1,-1
1548,,San Antonio Spurs,-1,-1,-1
1549,,San Antonio Spurs,-1,-1,-1
1550,,San Antonio Spurs,-1,-1,-1
1551,,San Antonio Spurs,-1,-1,-1
1552,,San Antonio Spurs,-1,-1,-1
1553,,San Antonio Spurs,-1,-1,-1
1554,,San Antonio Spurs,-1,-1,-1
1555,,San Antonio Spurs,-1,-1,-1
1556,,San Antonio Spurs,-1,-1,-1
1557,,San Antonio Spurs,-1,-1,-1
1558,,San Antonio Spurs,-1,-1,-1
1559,,San Antonio Spurs,-1,-1,-1
1560,,San Antonio Spurs,-1,-1,-1
1561,,San Antonio Spurs,-1,-1,-1
1562,,San Antonio Spurs,-1,-1,-1
1563,,San Antonio Spurs,-1,-1,-1
1564,,San Antonio Spurs,-1,-1,-1
1565,,San Antonio Spurs,-1,-1,-1
1566,,San Antonio Spurs,-1,-1,-1
1567,,San Antonio Spurs,-1,-1,-1
1568,,San Antonio Spurs,-1,-1,-1
1569,,San Antonio Spurs,-1,-1,-1
1570,,San Antonio Spurs,-1,-1,-1
1571,,San Antonio Spurs,-1,-1,-1
1572,,San Antonio Spurs,-1,-1,-1
1573,,San Antonio Spurs,-1,-1,-1
1574,,San Antonio Spurs,-1,-1,-1
1575,,San Antonio Spurs,-1,-1,-1
1576,,Minnesota Timberwolves,-1,-1,-1
1577,,Minnesota Timberwolves,-1,-1,-1
1578,,Minnesota Timberwolves,-1,-1,-1
1579,,Minnesota Timberwolves,-1,-1,-1
1580,,Minnesota Timberwolves,-1,-1,-1
1581,,Minnesota Timberwolves,-1,-1,-1
1582,,Minnesota Timberwolves,-1,-1,-1
1583,,Minnesota Timberwolves,-1,-1,-1
1584,,Minnesota Timberwolves,-1,-1,-1
1585,,Minnesota Timberwolves,-1,-1,-1
1586,,Minnesota Timberwolves,-1,-1,-1
1587,,Minnesota Timberwolves,-1,-1,-1
1588,,Minnesota Timberwolves,-1,-1,-1
1589,,Minnesota Timberwolves,-1,-1,-1
1590,,Minnesota Timberwolves,-1,-1,-1
1591,,Minnesota Timberwolves,-1,-1,-1
1592,,Minnesota Timberwolves,-1,-1,-1
1593,,Minnesota Timberwolves,-1,-1,-1
1594,,Minnesota Timberwolves,-1,-1,-1
1595,,Minnesota Timberwolves,-1,-1,-1
1596,,Minnesota Timberwolves,-1,-1,-1
1597,,Minnesota Timberwolves,-1,-1,-1
1598,,Minnesota Timberwolves,-1,-1,-1
1599,,Minnesota Timberwolves,-1,-1,-1
1600,,Minnesota Timberwolves,-1,-1,-1
1601,,Minnesota Timberwolves,-1,-1,-1
1602,,Minnesota Timberwolves,-1,-1,-1
1603,,Minnesota Timberwolves,-1,-1,-1
1604,,Minnesota Timberwolves,-1,-1,-1
1605,,Brooklyn Nets,-1,-1,-1
1606,,Brooklyn Nets,-1,-1,-1
1607,,Brooklyn Nets,-1,-1,-1
1608,,Brooklyn Nets,-1,-1,-1
1609,,Brooklyn Nets,-1,-1,-1
1610,,Brooklyn Nets,-1,-1,-1
1611,,Brooklyn Nets,-1,-1,-1
1612,,Brooklyn Nets,-1,-1,-1
1613,,Brooklyn Nets,-1,-1,-1
1614,,Brooklyn Nets,-1,-1,-1
1615,,Brooklyn Nets,-1,-1,-1
1616,,Brooklyn Nets,-1,-1,-1
1617,,Brooklyn Nets,-1,-1,-1
1618,,Brooklyn Nets,-1,-1,-1
1619,,Brooklyn Nets,-1,-1,-1
1620,,Brooklyn Nets,-1,-1,-1
1621,,Brooklyn Nets,-1,-1,-1
1622,,Brooklyn Nets,-1,-1,-1
1623,,Brooklyn Nets,-1,-1,-1
1624,,Brooklyn Nets,-1,-1,-1
1625,,Brooklyn Nets,-1,-1,-1
1626,,Brooklyn Nets,-1,-1,-1
1627,,Brooklyn Nets,-1,-1,-1
1628,,Brooklyn Nets,-1,-1,-1
1629,,Brooklyn Nets,-1,-1,-1
1630,,Brooklyn Nets,-1,-1,-1
1631,,Brooklyn Nets,-1,-1,-1
1632,,Brooklyn Nets,-1,-1,-1
1633,,Brooklyn Nets,-1,-1,-1
1634,,Oklahoma City Thunder,-1,-1,-1
1635,,Oklahoma City Thunder,-1,-1,-1
1636,,Oklahoma City Thunder,-1,-1,-1
1637,,Oklahoma City Thunder,-1,-1,-1
1638,,Oklahoma City Thunder,-1,-1,-1
1639,,Oklahoma City Thunder,-1,-1,-1
1640,,Oklahoma City Thunder,-1,-1,-1
1641,,Oklahoma City Thunder,-1,-1,-1
1642,,Oklahoma City Thunder,-1,-1,-1
1643,,Oklahoma City Thunder,-1,-1,-1
1644,,Oklahoma City Thunder,-1,-1,-1
1645,,Oklahoma City Thunder,-1,-1,-1
1646,,Oklahoma City Thunder,-1,-1,-1
1647,,Oklahoma City Thunder,-1,-1,-1
1648,,Oklahoma City Thunder,-1,-1,-1
1649,,Oklahoma City Thunder,-1,-1,-1
1650,,Oklahoma City Thunder,-1,-1,-1
1651,,Oklahoma City Thunder,-1,-1,-1
1652,,Oklahoma City Thunder,-1,-1,-1
1653,,Oklahoma City Thunder,-1,-1,-1
1654,,Oklahoma City Thunder,-1,-1,-1
1655,,Oklahoma City Thunder,-1,-1,-1
1656,,Oklahoma City Thunder,-1,-1,-1
1657,,Oklahoma City Thunder,-1,-1,-1
1658,,Oklahoma City Thunder,-1,-1,-1
1659,,Oklahoma City Thunder,-1,-1,-1
1660,,Oklahoma City Thunder,-1,-1,-1
1661,,Oklahoma City Thunder,-1,-1,-1
1662,,Oklahoma City Thunder,-1,-1,-1
1663,,Heat,-1,-1,-1
1664,,Heat,-1,-1,-1
1665,,Heat,-1,-1,-1
1666,,Heat,-1,-1,-1
1667,,Heat,-1,-1,-1
1668,,Heat,-1,-1,-1
1669,,Heat,-1,-1,-1
1670,,Heat,-1,-1,-1
1671,,Heat,-1,-1,-1
1672,,Heat,-1,-1,-1
1673,,Heat,-1,-1,-1
1674,,Heat,-1,-1,-1
1675,,Heat,-1,-1,-1
1676,,Heat,-1,-1,-1
1677,,Heat,-1,-1,-1
1678,,Heat,-1,-1,-1
1679,,Heat,-1,-1,-1
1680,,Heat,-1,-1,-1
1681,,Heat,-1,-1,-1
1682,,Heat,-1,-1,-1
1683,,Heat,-1,-1,-1
1684,,Heat,-1,-1,-1
1685,,Heat,-1,-1,-1
1686,,Heat,-1,-1,-1
1687,,Heat,-1,-1,-1
1688,,Heat,-1,-1,-1
1689,,Heat,-1,-1,-1
1690,,Heat,-1,-1,-1
1691,,Heat,-1,-1,-1
1692,,Lakers,-1,-1,-1
1693,,Lakers,-1,-1,-1
1694,,Lakers,-1,-1,-1
1695,,Lakers,-1,-1,-1
1696,,Lakers,-1,-1,-1
1697,,Lakers,-1,-1,-1
1698,,Lakers,-1,-1,-1
1699,,Lakers,-1,-1,-1
1700,,Lakers,-1,-1,-1
1701,,Lakers,-1,-1,-1
1702,,Lakers,-1,-1,-1
1703,,Lakers,-1,-1,-1
1704,,Lakers,-1,-1,-1
1705,,Lakers,-1,-1,-1
1706,,Lakers,-1,-1,-1
1707,,Lakers,-1,-1,-1
1708,,Lakers,-1,-1,-1
1709,,Lakers,-1,-1,-1
1710,,Lakers,-1,-1,-1
1711,,Lakers,-1,-1,-1
1712,,Lakers,-1,-1,-1
1713,,Lakers,-1,-1,-1
1714,,Lakers,-1,-1,-1
1715,,Lakers,-1,-1,-1
1716,,Lakers,-1,-1,-1
1717,,Lakers,-1,-1,-1
1718,,Lakers,-1,-1,-1
1719,,Lakers,-1,-1,-1
1720,,Lakers,-1,-1,-1
1721,,Charlotte Hornets,-1,-1,-1
1722,,Charlotte Hornets,-1,-1,-1
1723,,Charlotte Hornets,-1,-1,-1
1724,,Charlotte Hornets,-1,-1,-1
1725,,Charlotte Hornets,-1,-1,-1
1726,,Charlotte Hornets,-1,-1,-1
1727,,Charlotte Hornets,-1,-1,-1
1728,,Charlotte Hornets,-1,-1,-1
1729,,Charlotte Hornets,-1,-1,-1
1730,,Charlotte Hornets,-1,-1,-1
1731,,Charlotte Hornets,-1,-1,-1
1732,,Charlotte Hornets,-1,-1,-1
1733,,Charlotte Hornets,-1,-1,-1
1734,,Charlotte Hornets,-1,-1,-1
1735,,Charlotte Hornets,-1,-1,-1
1736,,Charlotte Hornets,-1,-1,-1
1737,,Charlotte Hornets,-1,-1,-1
1738,,Charlotte Hornets,-1,-1,-1
1739,,Charlotte Hornets,-1,-1,-1
1740,,Charlotte Hornets,-1,-1,-1
1741,,Charlotte Hornets,-1,-1,-1
1742,,Charlotte Hornets,-1,-1,-1
1743,,Charlotte Hornets,-1,-1,-1
1744,,Charlotte Hornets,-1,-1,-1
1745,,Charlotte Hornets,-1,-1,-1
1746,,Charlotte Hornets,-1,-1,-1
1747,,Charlotte Hornets,-1,-1,-1
1748,,Charlotte Hornets,-1,-1,-1
1749,,Charlotte Hornets,-1,-1,-1
1750,,Toronto Raptors,-1,-1,-1
1751,,Toronto Raptors,-1,-1,-1
1752,,Toronto Raptors,-1,-1,-1
1753,,Toronto Raptors,-1,-1,-1
1754,,Toronto Raptors,-1,-1,-1
1755,,Toronto Raptors,-1,-1,-1
1756,,Toronto Raptors,-1,-1,-1
1757,,Toronto Raptors,-1,-1,-1
1758,,Toronto Raptors,-1,-1,-1
1759,,Toronto Raptors,-1,-1,-1
1760,,Toronto Raptors,-1,-1,-1
1761,,Toronto Raptors,-1,-1,-1
1762,,Toronto Raptors,-1,-1,-1
1763,,Toronto Raptors,-1,-1,-1
1764,,Toronto Raptors,-1,-1,-1
1765,,Toronto Raptors,-1,-1,-1
1766,,Toronto Raptors,-1,-1,-1
1767,,Toronto Raptors,-1,-1,-1
1768,,Toronto Raptors,-1,-1,-1
1769,,Toronto Raptors,-1,-1,-1
1770,,Toronto Raptors,-1,-1,-1
1771,,Toronto Raptors,-1,-1,-1
1772,,Toronto Raptors,-1,-1,-1
1773,,Toronto Raptors,-1,-1,-1
1774,,Toronto Raptors,-1,-1,-1
1775,,Toronto Raptors,-1,-1,-1
1776,,Toronto Raptors,-1,-1,-1
1777,,Toronto Raptors,-1,-1,-1
1778,,Toronto Raptors,-1,-1,-1
1779,,Philadelphia 76ers,-1,-1,-1
1780,,Philadelphia 76ers,-1,-1,-1
1781,,Philadelphia 76ers,-1,-1,-1
1782,,Philadelphia 76ers,-1,-1,-1
1783,,Philadelphia 76ers,-1,-1,-1
1784,,Philadelphia 76ers,-1,-1,-1
1785,,Philadelphia 76ers,-1,-1,-1
1786,,Philadelphia 76ers,-1,-1,-1
1787,,Philadelphia 76ers,-1,-1,-1
1788,,Philadelphia 76ers,-1,-1,-1
1789,,Philadelphia 76ers,-1,-1,-1
1790,,Philadelphia 76ers,-1,-1,-1
1791,,Philadelphia 76ers,-1,-1,-1
1792,,Philadelphia 76ers,-1,-1,-1
1793,,Philadelphia 76ers,-1,-1,-1
1794,,Philadelphia 76ers,-1,-1,-1
1795,,Philadelphia 76ers,-1,-1,-1
1796,,Philadelphia 76ers,-1,-1,-1
1797,,Philadelphia 76ers,-1,-1,-1
1798,,Philadelphia 76ers,-1,-1,-1
1799,,Philadelphia 76ers,-1,-1,-1
1800,,Philadelphia 76ers,-1,-1,-1
1801,,Philadelphia 76ers,-1,-1,-1
1802,,Philadelphia 76ers,-1,-1,-1
1803,,Philadelphia 76ers,-1,-1,-1
1804,,Philadelphia 76ers,-1,-1,-1
1805,,Philadelphia 76ers,-1,-1,-1
1806,,Philadelphia 76ers,-1,-1,-1
1807,,Philadelphia 76ers,-1,-1,-1
1808,,Brooklyn Nets,-1,-1,-1
1809,,Brooklyn Nets,-1,-1,-1
1810,,Brooklyn Nets,-1,-1,-1
1811,,Brooklyn Nets,-1,-1,-1
1812,,Brooklyn Nets,-1,-1,-1
1813,,Brooklyn Nets,-1,-1,-1
1814,,Brooklyn Nets,-1,-1,-1
1815,,Brooklyn Nets,-1,-1,-1
1816,,Brooklyn Nets,-1,-1,-1
1817,,Brooklyn Nets,-1,-1,-1
1818,,Brooklyn Nets,-1,-1,-1
1819,,Brooklyn Nets,-1,-1,-1
1820,,Brooklyn Nets,-1,-1,-1
1821,,Brooklyn Nets,-1,-1,-1
1822,,Brooklyn Nets,-1,-1,-1
1823,,Brooklyn Nets,-1,-1,-1
1824,,Brooklyn Nets,-1,-1,-1
1825,,Brooklyn Nets,-1,-1,-1
1826,,Brooklyn Nets,-1,-1,-1
1827,,Brooklyn Nets,-1,-1,-1
1828,,Brooklyn Nets,-1,-1,-1
1829,,Brooklyn Nets,-1,-1,-1
1830,,Brooklyn Nets,-1,-1,-1
1831,,Brooklyn Nets,-1,-1,-1
1832,,Brooklyn Nets,-1,-1,-1
1833,,Brooklyn Nets,-1,-1,-1
1834,,Brooklyn Nets,-1,-1,-1
1835,,Brooklyn Nets,-1,-1,-1
1836,,Brooklyn Nets,-1,-1,-1
1837,,Oklahoma City Thunder,-1,-1,-1
1838,,Oklahoma City Thunder,-1,-1,-1
1839,,Oklahoma City Thunder,-1,-1,-1
1840,,Oklahoma City Thunder,-1,-1,-1
