Message ID,Subject,Message,Spam/Ham,Date
30449,"= ? utf - 8 ? q ? our company trust , t ? =","= ? utf - 8 ? q ? his is what you wan ? =
= ? utf - 8 ? q ? t . ? =
our lozenge is a full elemental herbaceous lozenge
containing a assortment of grasses known for encouraging intimate
longing with discharge . by using my tablets you
should see a gain in sexual craving , an amelioration
in your size and discharge , too as increased power
and joy during intimate action .
click me
",spam,2004-11-17
22478,exclusive brands,"www . w 6 iqzkyko 7 e 6 xhe . chshayef . com
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
bye
",spam,2005-08-27
11604,re : could you possibly email me the latest weekly update - i can ' t,"seem to fine last weeks
april 13 th summary and scorecard attached . i will have an update for you tomorrow .
- - - - - original message - - - - -
from : kitchen , louise
sent : thursday , april 26 , 2001 1 : 26 pm
to : lydecker jr . , richard
subject : could you possibly email me the latest weekly update - i can ' t seem to fine last weeks",ham,2001-04-26
31108,provide special embroidery ( digitizing ) service,"dear sir or madam ,
this is futureembroidery company from china . we can provide premium embroidery servece . the service as follow :
digitizing ( embroidering ) the arts ( logoes ) for all kinds of hats , bags and clothes and so on .
the price as follows :
usd $ 3 . 0 per 1000 stitches ( within 24 hours )
besides , we also provide free service to edit the arts ( logoes ) we have digitized ) and the finished files are in dst , cnd , exp , emb ( wilcom ) formats . you can choose the formats you want .
payment : paypal or telegraphic / transfer ( t / t )
do you need our service ? any questions , please feel free to let me know .
your response will be greatly appreciated .
yours sincerely
future
client manager",spam,2005-01-05
14196,all eta ' s link,"this is the hyperlink to all active eta ' s - just change the number of the country id accordingly .
http : / / www . enrononline . com / docs / eta / eta _ 826 . html uk
http : / / www . enrononline . com / docs / eta / eta _ 840 . html us
country _ id country _ name
11082 argentina
10298 australia
40 austria
56 belgium
11111 bermuda
124 canada
11209 cayman islands
11096 chile
11163 china
191 croatia
10020 czech republic
208 denmark
246 finland
250 france
276 germany
11248 gibraltar
11137 greece
11103 hong kong
11203 hungary
11208 india
10138 ireland
11095 israel
380 italy
10384 japan
11109 latvia
10947 mexico
11128 monaco
528 netherlands
11200 netherlands antilles
578 norway
11097 peru
616 poland
620 portugal
642 romania
11108 russian federation
702 singapore
11138 slovakia
705 slovenia
11102 south africa
11160 south korea
724 spain
752 sweden
756 switzerland
11105 taiwan
11104 turkey
840 usa
826 united kingdom
11168 virgin islands ( british )",ham,2001-11-29
23725,latest org charts - european trading support,"as discussed with mike jordan .
these charts change all the time , but here is today ' s version .",ham,2001-01-18
11719,ena offsite,"my suggestions :
1 ) mountains ( jackson hole , aspen , banff ) are a nice respite from the houston summer . san diego ( or the baja peninsula ) are also nice - can combine golf , fishing and all kinds of outdoor activities . more exotic locales could include dominican republic , cabo san lucas ( 5 championship courses in vicinity ) , virgin islands , bermuda . i ' m not a big fan of las vegas ( although there is some good golf in the area ) .
2 ) focus should be on ( i ) improving communication across business units ( i ' m surprised by the number of people on this e - mail that i don ' t know ( well ) ) - perhaps presentations by each business unit reviewing 2000 and lh 2001 , ( ii ) identifying opportunities to profit from volatility in commodity and financial markets , ( iii ) create a "" road map "" strategic plan for the balance of 2001 and full year 2002 .
3 ) i love mountain climbing ( lived in switzerland for four years ) and am happy to organize beginner course and / or expedition with trained mountaineers . great team building therapy . otherwise , i ' m always up for golf , deep sea fishing , go kart racing , kayaking , skeet shooting , paint ball .
4 ) occasional off - sites are a great way to build / maintain morale and make sure everyone ' s on the same page regarding strategy / direction .
call if you want to discuss in more detail . i ' m serious about organizing mountain climbing .
mlm
- - - - - original message - - - - -
from : lavorato , john
sent : 02 may 2001 16 : 29
to : allen , phillip ; arnold , john ; arora , harry ; baughman , edward d . ; beck , sally ; belden , tim ; calger , christopher ; collonges , remi ; colwell , wes ; davies , derek ; davis , mark dana ; deffner , joseph ; devries , glen ; devries , paul ; duran , w david ; foster , chris h . ; gilbert - smith , doug ; gonzalez , orlando ; haedicke , mark ; herndon , rogers ; jacoby , ben ; josey , scott ; kishkill , joe ; kitagawa , kyle ; lagrasta , fred ; lavorato , john ; ledain , eric ; luce , laura ; martin , thomas a . ; mckay , jonathan ; miller , don ; miller , michael l . ; milnthorp , rob ; mrha , jean ; neal , scott ; oxley , david ; parquet , david ; perlman , beth ; presto , kevin ; redmond , brian ; shively , hunter s . ; sturm , fletcher ; swerzbin , mike ; thompson , c . john ; tricoli , carl ; tycholiz , barry ; vickers , frank ; wiggs , brett ; wolfe , greg ; yzaguirre , max ; zufferli , john
cc : kitchen , louise
subject :
hello everyone .
in december we decided to kill our planned offsite due to market volatility . louise and i would like to get everyone together offsite , probably in late june ( once louise is back from holiday ( just kidding ) ) . i think it ' s time to go have a little fun with the group driving enron ' s success .
i would like suggestions as to :
1 ) where to go .
2 ) what should be the focus of the business meetings .
3 ) should we have business meetings or should we do something else ( ie . climb a mountain ) ? i ' m not a strong bid on climbing a mountain .
4 ) and any other ideas you have .
in addition i would like to start having staff meetings about once a month . the first one will be friday may 11 th at 2 : 30 p . m . please add this to your schedule . i have invited everyone who has p / l responsibility . portland , calgary and toronto will have to be on video or phone conference .
regards
john",ham,2001-05-07
15794,fast delivery prescripiton drvgs,"bradshaw manageable infusion threat atomic eleanor shedir
find your medications without delay !
whatever you need , we have it ! quick and inexpensive !
all your needs in one shop !
stop receiving promotional material now
consolation granulate mixup pantheist
",spam,2005-01-28
8727,entouch newsletter,"business highlights
ena principal investments :
three transactions to date in lq 2001 :
$ 2 . 5 million investment in series c convertible preferred stock of silicon
power corporation ( "" spc "" ) , a leading designer , developer and manufacturer of
a wide range of power semiconductor devices and systems . spc operates
through three divisions : the power components division manufactures large
area semiconductors up to 125 mm which are used in high - power diodes ,
thyristors , gto thyristors and custom high pulse power rated devices . these
components are sold directly to oem ' s in the heavy industrial , electric
utility , transportation , military and medical industries . the industrial
power division specializes in systems level products providing utility and
power quality protection . the commercial power division designs and
manufactures semiconductors made by a planar process used to make discrete
power semiconductor devices and associates subsystems . more information can
be obtained from kevin kuykendall ( 33995 ) , jennifer adams ( 33919 ) or from the
company ' s web page at : www . siliconpower . com
$ 2 . 25 million convertible bridge loan to solo energy corporation , an existing
ena principal investments portfolio company . the funds are part of a $ 7 . 0
million bridge facility needed to fund overhead while negotiations continue
regarding a potential acquisition opportunity . in addition to the conversion
feature , ena principal investments also received warrants to purchase 2 . 75
million additional shares in solo energy . the company is developing a 100 kw
microturbine , which utilizes a proprietary catalytic combustion process and
turbines , sourced from the automotive and marine sectors . placement of 50
beta units is planned at test sites selected by scana ( a co - investor in solo
energy ) in the 2 q and 3 q , 2001 . once the acquisition is completed , the
company plans to complete an additional $ 30 to $ 50 million funding round .
more information can be obtained from charlie vetters ( 39435 ) , kyle kettler
( 30423 ) or from the company ' s web page : www . soloenergy . com
$ 5 . 0 million series d convertible preferred stock of encorp , inc . , an
existing ena principal investments portfolio company . the funds are part of
a total of $ 38 million raised in the series d round that should provide
funding for the company through mid - 2002 . encorp is among the worlds leading
providers of products , services and solutions addressing the growing demand
for clean , reliable on - site power systems . the company  , s power technology
products include grid - interconnection switchgear and energy - automation
software . encorp  , s products , in combination with the company  , s
engineering - services team , create dependable , on - site power solutions that
can reduce the overall cost of energy for commercial and industrial customers
operating in the digital economy . more information can be obtained from
charlie vetters ( 39435 ) , kyle kettler ( 30423 ) or from the company ' s web
page : www . encorp . com
enron credit
feeling exposed ? if you are looking for ways to trade some credit exposure
out of your portfolio , visit enrononlinetm . enron credit now offers 3 - year
and 5 - year credit default swaps for a number of companies every day on the
system .
industrial markets
enron industrial markets has established its key goals and objectives for
2001 for the forest products and steel groups :
_ firmly establish eim as a significant physical merchant by moving 3
million tons of product in each of the forest products and steel industries .
_ expand international business by generating at least $ 10 million of gross
margin .
_ create a vehicle to gain access to 500 , 000 tons / year of market pulp .
in addition , both forest products and steel are focused on creating greater
physical and financial liquidity in each of their respective industries , as
well as developing world class logistics and operations capabilities .
eim organizational announcement
forest products group
the following changes are being implemented in the commercial organization in
order to better focus on the group  , s mission : to be the premier market maker
in physical products and financial risk management products in the forest
products sector .
rodney malcolm will assume responsibility for the new sales and marketing
group .
rob saltiel will create a new forests products origination group .
bob crane will continue to be responsible for trading and risk management in
all forest products markets .
andy keleman will take the leadership of the transaction development group .
in the news
"" energy and trading giant enron corp . ( nyse : ene - news ) wants a piece of
madison avenue . the houston - based company ' s latest venture is enron media
services , a seven - month old outfit that aims to bring enron ' s expertise in
trading natural gas and electricity to buyers and
sellers of advertising space .
in the process , enron wants to tap into a $ 500 billion - a - year global
advertising arena .
` ` what we ' ve identified is that this business is very analogous to what we do
in gas and power , ' ' enron media services vice president edward ondarza . "" - - -
reuters , march 14 , 2001
welcome
new hires
egm - sherman franzen
eim - jennifer vanlandingham
ena - kim detiveaux , diane fellers , esemeralda gonzalez , eric linder ,
michael lorenz , noel ryan , melissa prihoda , steve mcdonnell
transfers
eim - lisa csikos , john jacobsen
ena - robin rodrigue , maria lopez , roseann engeldorf
if you love golf . .  (
would you like to experience the premier golf event , the masters ? this is
your golden opportunity to see augusta and the practice rounds .
there are 17 spaces now available for trip # 1 - sunday , april 1 through
wednesday , april 4 . the package includes accommodations at six private homes
in augusta , food and beverage , ground transportation , access to the enron
tent , passes to the practice rounds and par 3 tournament , and one round of
golf at jones creek .
cost is $ 4975 per person ; additional cost for use of charter aircraft between
houston and augusta is $ 1740 per person . this is a high - level
customer - driven business opportunity . if you are interested , call dorie
hitchcock at x 3 - 6978 .
enrononline statistics
below are the figures for enrononline as of march 14 , 2001 .
? total life to date transactions > 750 , 000
? life to date notional value of transactions > $ 450 billion
news from the global flash
enpipe services
the continental gas team is launching the first virtual gas transportation
product in europe , enpipe services . enpipe will offer customers the ability
to swap gas between the nbp in the uk and the zeebrugge hub in belgium .
customers will be able to nominate volumes on a day - ahead basis , and will pay
for the service by an up - front premium . this new service should encourage
more participants at the zeebrugge hub , which will lead into more liquidity
at other trading locations developing on the continent . similar to the
virtual storage service , enbank , enpipe demonstrates enron ' s ability to offer
valuable services to the market through smart risk management rather than
capital - intensive infrastructure . the first enpipe auction will close on 15
march , and customers may submit their bids on enrononline .
teesside gas processing plant
on thursday , lst march , the teesside gas processing plant achieved iso
9001 : 2001 quality management system accreditation . this achievement is the
result of 12 months hard work , enthusiasm and commitment by all plant staff
and has also been a great team effort with the enron global asset
organisation providing technical and moral support .
an iso team was formed in february 2000 led by iris thomas ( qa coordinator )
and supported by members from all site disciplines including operations ,
maintenance , accounts and it . a program was implemented to prepare , write ,
issue and control , detailed procedures to ensure the plant was operated and
maintained to the quality standards required by iso 9001 : 2001 . customer
satisfaction and focus is an integral part of the standard and a great deal
of effort has been put into this area . following a pre - audit in january the
final accreditation audit commenced on wednesday , 28 th february , with
accreditation being confirmed on thursday , lst march .
legal stuff
the information contained in this newsletter is confidential and proprietary
to enron corp . and its subsidiaries . it is intended for internal use only
and should not be disclosed .",ham,2001-03-15
3022,708760,"this deal ticket , which is our oasis and pge receipts from the central desk on nng . please update the ticket to reflect that hpl is receiving these volumes from ena - im central . this is having and adverse impact on our pathing .
thank you ,
mary",ham,2001-04-09
33685,our e - capsule nurses you with max effects and at min costs .,"are you distracted by these discomforts , including bad pain , deep stress ,
extensive tension , and lack of energy ? reboot for better lives in our
cyberzone .
at our e - zone , your case profile review is complimentary .
your licensed gps , in timely manner have checked me professionally . best of
all , it was complimentary . i tried the recommended remedy and its effect was
fantastic . not to forget , it was non - expensive too . overall , i ' m satisfied .
jen muller , dc .
don ' t wait anymore . grab one of our best generic remedies and feel its
curative effects . your afflictions won ' t stay long .
a restrained budget could gain you quicker and effective alleviations .
what makes on - line tracking system so important ? it ' s not just the ' follow
up ' features but it also shows our commitment in delivering your orders
quickly and on time .
http : / / uwl 4 . e . leadingvaluemagic . com / jlc /
i could contradict this instantly ; but , when i began to reflect
of their conversation . for , though shy , he did not seem reserved ;
but in front of the tan - yard , close to the entrance , stood a little girl
clothed in rags , very pretty to look at , with curly hair , and eyes so blue
and clear that it was a pleasure to look into them . the child said not a
word , nor did she cry ; but each time the little door was opened she gave a
long , long look into the yard . she had not a button - that she knew right
well , and therefore she remained standing sorrowfully outside , till all the
others had seen the grave and had gone away ; then she sat down , held her
little brown hands before her eyes , and burst into tears ; this girl alone
had not seen puggie ' s grave . it was a grief as great to her as any grown
person can experience .",spam,2005-07-28
17976,start date : 2 / 1 / 02 ; hourahead hour : 5 ;,"start date : 2 / 1 / 02 ; hourahead hour : 5 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002020105 . txt",ham,2002-02-01
1291,find the perfect vacation package,"dear daren farmer ,
it ' s time to take a break , go somewhere wild and fantastic ,
and make all your travel plans happen in one place .
expedia . com has some great packages for you that include
air , hotel , and in some cases a car . just pick your destination ,
the month you want to leave , and we ' ll show you everything
that ' s available . look for the yellow star to find packages
with the greatest value .
http : / / www . expedia . com / daily / packages /
also , did you get your free copy of expedia travels magazine
yet ? the premiere edition is packed with information that will
show you how to use the web to travel smarter . get your free
copy today !
ode = adt
bahamas cruise with nascar heroes
meet some of the top nascar drivers on this four - night
cruise to the bahamas from port canaveral . you ' ll get to
attend photo opportunities , get autographs , take part in trivia
contests , and test your skills in a remote - control car .
see what ' s new in other places : http : / / www . expedia . com / daily / travnews /
your faretracker low fares
we ' ve designed fare tracker to help you find great fares by listing
the lowest fares found by your fellow travelers on the routes you
selected .
you can change your fare tracker subscription at :
we have made it easier to find the lowest fares that we
send to you in the faretracker mail by sending you the lowest
fares found by other expedia customers . unfortunately ,
we are unable to track fares for all possible airport pairs
in the world . all three airport pairs that you have in your
faretracker subscription are no longer supported . please click
here to log into expedia and choose from the hundreds of
airport pairs we do currently track fares for :
check out all your route and fare options with our flight wizard :
special deals
we handpick the best offers and promotions to bring you
excellent value on unforgettable experiences .
take five : 5 nights , 50 % off with wyndham
it ' s time to slow down , call in sick , and get out of town  -
especially when you can save 50 % off your next stay at
any wyndham hotel & resort for up to five nights . find out
more .
travelscape . com : philadelphia package from $ 399
stroll through one of america ' s most historical cities while
you savor the delicacy of a classic cheesesteak sandwich .
package includes airfare and two nights at the radisson
philadelphia hotel .
uniglobe . com : cruise the west coast from $ 266
take a day off and enjoy this three - day cruise from san
francisco to vancouver , b . c . you ' ll get to stop at victoria , b . c .
for some excellent shopping . this is the perfect getaway for a
long weekend .
go - today : london land package from $ 299
spend six nights getting to know the beauty of london during
the summer . package includes accommodations , transfers ,
daily breakfast , and optional sightseeing tours . this is a great
way to experience a slice of europe .
looking for more great deals on expedia . com ? see our
special deals at :
from our sponsors
cool off with one of hyatts summer deals
? hyatt touch weekends from $ 75 per room per night including valuable
extras
? getaway weekend rates  - best available rates for the upcoming 2
weekends
? sunshine on sale  - free nights at resorts
for details see :
http : / / ads . msn . com / ads / expftr / hyattl . asp
thank you again for traveling with expedia . com .
expedia . com travel team
don ' t just travel . travel right .
http : / / expedia . com /
you are receiving this e - mail because you are a registered
member of expedia . com . your expedia membership is free and
your privacy and credit card security are guaranteed . questions ?
visit the expedia . com service center at :
http : / / www . expedia . com / daily / service /
if you do not wish to receive any further e - mails from us ,
please reply to this mail with "" unsubscribe "" in the subject line .
apologies but we cannot reply to responses to fare tracker .
if you have questions or want to give feedback , click here :
( c ) 1998 , 1999 , 2000 expedia , inc . all rights reserved .
this email was sent to : dfarmer @ ect . enron . com
- attl . htm",ham,2000-07-30
28385,enron bids farewell to hpl,"enron has sold houston pipeline company . read about it in ebiz .
also in this issue :
find out who else from enron is part of the bush transition team
read how jeff would solve the problems in california
enron helps draft a new master bandwidth trading agreement
awards , awards . . . and more awards
it ' s all in the latest ebiz . go to home . enron . com , click publications , then
click ebiz , and "" ebiz january 19 , 2001 . """,ham,2001-01-21
3923,,"canadian generic rx direct - same medications - less money
hey , come on - check out v . i . c . o . d . i . n
why pay twice as much ?
we also can provide these medications in highly discounted generic form :
viagra
viagra soft tabs
levitra
cialis
xanax
propecia
lipitor
zocor
no charge for the physician ' s consult .
fast , discreet shipping to the privacy of your home or office
order some today !
afterlife arcane prorogue knowlton bias dobson cheshire biceps rascal wishful cleft choosy euphemist reflectance inadequate claim cranford mcfarland eyesight knuckle ginn privilege stoneware kissing wheat bereave vexatious haugen reserve rummy charybdis plushy canis haunch imbecile shattuck sanguinary nut spicy district cetus that ' d bass boyhood veronica jerk advocacy aden czar forte comprehend assault attention candlestick charismatic
fantod exhumation basalt candide dose urchin biotic balmy chromium aba bellmen ouvre stowaway timberland depress enzymatic candlewick differentiate delineate regatta breve hilt brewster vanish hotrod author anarchy introduce horton fanout della peccary jovanovich trustful danbury tyburn geography binghamton inhibitor astray eclogue aeolian bulkhead boris ridge cognitive prohibit iran brady boris pizzeria coleus bait anathema muskellunge nile guilty paraphrase teen",spam,2004-04-19
29507,make $ 851,"hello ,
we sent you an email a while ago , because you now qualify for a new mortgage .
you could get $ 300 , 000 for as little as $ 700 a month !
bad credit is no problem , you can pull cash out or refinance .
please click on this link for free consultation by a mortgage broker :
http : / / www . fnytqua . com /
best regards ,
jamie higgs
no thanks : http : / / www . fnytqua . com / rl
- - - - system information - - - -
many must matching preferences ] the correlate alternate service results :
presents problem class disclosure while what zones updated
nearly there work another international correctly html public - il 8 n - ws - request @ w 3 org",spam,2004-08-29
6208,uk gas desk,"hi vince & stinson ,
for your information , jonathan whitehead is moving to the japan opportunity -
tomorrow is his last day as head of uk gas trading . the new head of uk gas
is moving over from continental trading team , and his name is david gallagher .
regards ,
anjam
x 35383",ham,2000-06-01
18761,hi paliourg need pills ? many on stocks . east okbrkqe chomp,"hi paliourg ,
we supply high quality medications by mail order at very competitive prices and provide a professional , convenient and affordable means of purchasing your prescription medicines online
valium 10 mg - [ 60 pills $ 279 . 99 ] [ 90 pills $ 329 . 99 ] [ 120 pills $ 369 . 99 ]
xanax 1 mg - [ 30 pills $ 169 . 00 ] [ 60 pills $ 229 . 00 ] [ 90 pills $ 269 . 00 ] [ 120 pills $ 309 . 99 ]
vicodin ( hydrocodone / apapl 0 mg / 500 mg ) - [ 30 pills $ 159 . 99 ] [ 60 pills $ 249 . 99 ] [ 90 pills $ 319 . 99 ] [ 90 pills $ 289 . 99 ] [ 60 pills $ 289 . 99 ]
viagra 50 mg [ 20 pills $ 99 . 99 ] [ 40 pills $ 149 . 99 ] [ 120 pills $ 269 . 99 ] [ 200 pills $ 349 . 99 ]
viagra 100 mg [ 20 pills $ 119 . 99 ] [ 40 pills $ 179 . 99 ] [ 120 pills $ 349 . 99 ] [ 200 pills $ 449 . 99 ]
carisoprodol ( soma ) [ 60 pills $ 79 . 99 ] [ 90 pills $ 99 . 99 ]
phentermine 15 mg [ 60 pills $ 139 . 00 ] [ 180 pills $ 249 . 00 ]
adipex 37 . 5 mg [ 30 pills $ 149 . 00 ] [ 90 pills $ 299 . 00 ] [ 60 pills $ 229 . 00 ]
tramadol 50 mg [ 30 pills $ 89 . 00 ] [ 90 pills $ 149 . 00 ] [ 60 pills $ 129 . 00 ]
ambien 5 mg [ 30 pills $ 149 . 00 ] [ 60 pills $ 249 . 00 ]
butalbital apap w / caffeine ( fioricet ) [ 30 pills - $ 99 . 00 ] [ 60 pills - $ 159 . 00 ] [ 90 pills - $ 189 . 00 ]
also available :
men ' s health : super viagra ( cialis ) , viagra
weight loss : adipex , ionamin , meridia , phentermine , tenuate , xenical
muscle relaxants : cyclobenzaprine , flexeril , soma , skelaxin , zanaflex
pain relief : celebrex , esgic plus , flextra , tramadol , fioricet , ultram , ativan , vicodin , vioxx , zebutal
men ' s health : cialis , levitra , propecia , viagra
women ' s health : diflucan , ortho evra patch , ortho tri cyclen , triphasil , vaniqa
sexual health : acyclovir , famvir , levitra , valtrex , viagra
anti - depressants : bupropion hcl , wellbutrin sr , valium , xanax , prozac , paxil
anxiety : buspar
quit smoking : zyban
everything is done on - line and confidentially .
best prices here . we deliver worldwide
please copy and paste this link into your browser lifelovehealth . biz
best regards ,
dalton lyles
",spam,2004-04-23
25507,i know your company !,"lt is really hard to recollect a company : the
market is full of suqgestions and the information isoverwhelminq ; but a good
catchy logo , stylish statlonery and outstandlng website
will make the task much easier .
we do not promise that having ordered a ioqo your
company wiil automatically become a world leader : it isguite ciear that
without qood products , effective business organization and practicable aim it
will be hotat nowadays market ; but we do promise that your marketing efforts
will become much more effective . here is the list of clear
benefits : creativeness : hand - made , original logos , specially done
to reflect your distinctive company image . convenience : logo and stationery
are provided in all formats ; easy - to - use content management system letsyou
change your website content and even its structure . promptness : you
will see logo drafts within three business days . affordability : your
marketing break - through shouldn ' t make gaps in your budget . 100 % satisfaction
guaranteed : we provide unlimited amount of changes with no extra fees for you to
be surethat you will love the result of this collaboration . have a look at our
portfolio _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",spam,2005-06-24
29180,april seminars ! ( houston ),"successful people take the time they need to increase their
value to the organization .
for information on pgs energy training ' s upcoming
seminars in downtown houston ( in april ) call
412 - 279 - 9298 or visit
http : / / www . pgsenergy . com / schedule . html
available seminars include :
1 ) fundamentals of energy futures , options & derivatives
2 ) fundamentals of the electric power industry
3 ) gas - to - electricity arbitrage & how to maximize the
profitability of electric generation assets
4 ) developing effective risk management policies
& procedures ( john wengler )
5 ) fundamentals of statistical analysis ( dr . ken skinner )
6 ) how to value electric generation assets as real options
7 ) fundamentals of value - at - risk ( soli forouzan )
save money by bringing a group of 4 or more .
with a group rate , your cost for a $ 1 , 295 seminar is reduced
to $ 895 per attendee - - a savings of $ 1 , 600 from regular
prices . the group price for the $ 695 programs is $ 495 .
please forward this to anyone who might benefit from a better
understanding of energy derivatives , risk management ,
gas - to - electricity arbitrage , statistics or electric power trading .
john adamiak
pgs energy training
www . pgsenergy . com",ham,2002-03-12
6610,re : visit to houston and vince kaminski ' s research group,"vince ,
thanks for the update . i ' m looking forward to meeting you too .
shijie
shi - jie deng
assistant professor
school of isye
georgia institute of technology
office phone : ( 404 ) 894 - 6519
e - mail : deng @ isye . gatech . edu
home page : http : / / www . isye . gatech . edu / ~ deng
on thu , 27 jul 2000 vince . j . kaminski @ enron . com wrote :
>
> shijie ,
>
> we would like you to meet tomorrow morning , starting at 9 : 00 , with a few
> members of the
> group . around 11 : 15 we shall go to lunch ( myself , stinson gibner and zimin
> lu ) .
> at 1 : 00 we would like you to make a presentation to the research group on
> the topic
> of your choice . after 2 : 30 we shall continue with individual meetings .
>
> we shall give you an agenda with the names and times when you arrive .
>
> you can come to the lobby of the enron building ( 1400 smith )
> between 8 : 30 and 9 : 00 and call me ( 3 - 3848 ) or my assistant ,
> shirley crenshaw ( 3 - 5290 ) , to be admitted to the building .
> we are on the 19 th floor .
>
> look forward to meeting you .
>
> vince kaminski
>
>
>
>
>
>
> shijie deng on 07 / 27 / 2000 10 : 10 : 03 am
>
> to : shirley . crenshaw @ enron . com
> cc : vince kaminski
> subject : re : visit to houston and vince kaminski ' s research group
>
>
>
> hi shirley ,
>
> an overhead would be good . thanks .
> btw , is there happen to be an agenda for my visit ? thank you .
>
> shijie
>
> shi - jie deng
> assistant professor
> school of isye
> georgia institute of technology
>
> office phone : ( 404 ) 894 - 6519
> e - mail : deng @ isye . gatech . edu
> home page : http : / / www . isye . gatech . edu / ~ deng
>
> on fri , 7 jul 2000 shirley . crenshaw @ enron . com wrote :
>
> >
> > shijie :
> >
> > thanks for the information .
> >
> > please let me know if you need av equipment , i . e . , lcd projector ,
> overhead
> > projector , etc .
> >
> > thanks !
> >
> > shirley
> >
> >
> >
> >
> >
> >
> >
> >
> >
> > shijie deng on 07 / 03 / 2000 11 : 40 : 05 am
> >
> > to : shirley . crenshaw @ enron . com
> > cc : vince kaminski
> > subject : re : visit to houston and vince kaminski ' s research group
> >
> >
> >
> > shirley ,
> >
> > i just booked my flights and the hotel . i ' ll be arriving houston on
> > the evening of 7 / 27 and leaving on 7 / 29 . i ' ll stay at the doubletree
> > houston allen center for two nights . looking forward to meeting you at
> > enron .
> >
> > regards ,
> >
> > shijie
> >
> > shi - jie deng
> > assistant professor
> > school of isye
> > georgia institute of technology
> >
> > office phone : ( 404 ) 894 - 6519
> > e - mail : deng @ isye . gatech . edu
> > home page : http : / / www . isye . gatech . edu / ~ deng
> >
> >
> >
> >
> >
> >
> >
>
>
>
>
>
>",ham,2000-07-27
22257,would you like to see our specials on quality taablets ? check our store .,"you can appreciate the reduced prices on r - xdrugs and check our weekly
specials .
after consult with your on - line physician , he recommended me to try the
' quit smoking ' programs . with determination , within 12 weeks , i quit smoke
completely . thank you very much . robert gray , ca .
http : / / n . x . juicycolors . com / roc /
- - - - - original message - - - - -
from : cecil @ thxh . com [ mailto : donn @ h . com ]
sent : thursday , march 8 , 2005 0 : 85 pm
to : moses ; loyd @ xxn . com ; shannon ; darrick ; cary
subject : you would hate yourself if you reject this chance to reduce
expenditures on quality taablets ?
a wide range of remedies variety is ready to satisfy our shopper ' s varied
requirements . cure your discomforts on soreness , severe tension , sleeping
disorder and others with our curative remedies .
take a box for to - morrow night ! have you forgot that we are engaged
would give them a child , a son like them in form and spirit . the happy
and it required a long application of solitude and reflection
",spam,2005-07-11
33696,re [ 4 ] : talks about their soft,"mult
gua
msof
re !
ilan
geoe
twa
nonee
it 2 -
ksforc
very !
dtowa
3 wee
ddeli
avai
dia
nloa
bleforimme
tedow
d
cli
etoge
sho . e
lea
ckher
tfre
. mrel
ses
fro
ldkno
nds : mic
oft , sym
ec , ado
eland
ofothe
mwor
wnbra
ros
ant
be , cor
lot
rs !
of othe m wor wn
bra ros ant cor lot
rs ! mult gua m sof
re ! ilan ge oe twa
no nee it 2 - ks
for c very ! d to
wa 3 wee d deli
avai dia nloa ble for
imme te dow d cli
e to ge sh o . e
lea ck her t fre
m rel ses fro ld kno
nds : mic oft , sym ec ,
ado el and of othe
m wor wn bra ros
ant cor lot rs ! mult
gua m sof re ! ilan
ge oe twa no nee
it 2 - ks for c
very ! d to wa 3
wee d deli avai dia
nloa ble for imme te
dow d cli e to
ge sh o . e lea ck
her t fre . m rel ses
fro ld kno nds : mic
oft , sym ec , ado el
and of othe m wor
wn bra ros ant cor
lot rs ! mult gua m
sof re ! ilan ge oe
twa no nee it 2 -
ks for c very ! d
to wa 3 wee d
deli avai dia nloa ble
for imme te dow d
cli e to ge sh
o . e lea ck her t
fre . m rel ses fro ld
kno nds : mic oft , sym
ec , ado el and of
othe m wor wn bra
ros ant cor lot rs !
mult gua m sof re !
ilan ge oe twa no
nee it 2 - ks for
c very ! d to wa
3 wee d deli avai
dia nloa ble for imme
te dow d cli e
to ge sh o . e lea
ck her t fre . m rel
ses fro ld kno nds :
mic oft , sym ec , ado
el and of othe m
wor wn bra ros ant
cor lot rs ! mult gua
m sof re ! ilan ge
oe twa no nee it
2 - ks for c very !
d to wa 3 wee
d deli avai dia nloa
ble for imme te dow
d cli e to ge
sh o . e lea ck her
t fre . m rel ses fro
ld kno nds : mic oft ,
sym ec , ado el and
of othe m wor wn
bra ros ant cor lot
rs ! mult gua m sof
re ! ilan ge oe twa
no nee it 2 - ks
for c very ! d to
wa 3 wee d deli
avai dia nloa ble for
imme te dow d cli
e to ge sh o . e
lea ck her t fre
m rel ses fro ld kno
",spam,2005-07-29
