sportsett_id,team,summary,is_winner
4942,76ers,"The Atlanta Hawks defeated the Philadelphia 76ers, 123 - 121, at Wells Fargo Center on Friday evening. The Hawks (13 - 29) knew they were facing an uphill battle coming into the contest, given both their futile road record and the quality of their opponent. However, their chances received a boost shortly before tip - off when it was revealed that Joel Embiid (ankle) would miss the contest for the 76ers (27 - 16). Atlanta did come out of the gates hot and trailed just 56 - 54 at the half. The Hawks would then hold the lead for substantial portions of the second half, and they made an impressive comeback from a 121 - 118 deficit with under a minute remaining. Kevin Huerter knotted the game at 121 with 54 seconds remaining, a basket John Collins followed up with a 13 - footer with 10 seconds left. Jimmy Butler then missed two free throws and both Ben Simmons and Wilson Chandler misfired on tip shots in the closing seconds to seal the wild win for the visitors. Huerter led the way for the Hawks with 29 points, adding three rebounds, three assists and two steals. Collins contributed 25 points, nine rebounds, two assists and one steal. Dewayne Dedmon produced 19 points, eight rebounds, seven assists and one steal. Trae Young supplied 18 points, five assists, four rebounds and two steals. De'Andre Bembry delivered 14 points, six boards, five assists and one steal. Alex Len and Jeremy Lin co - led the bench with nine points apiece. Butler paced the 76ers with 30 points and supplemented them with five assists, four rebounds and three steals. Simmons finished with 23 points, 15 assists, 10 rebounds, two steals and one block. J.J. Redick poured in 20 points while also tallying two assists, one rebound and one steal. Mike Muscala started for Embiid and offered 16 points and three rebounds among his contributions. T.J. McConnell matched Muscala's scoring and also dished out six assists, pulled down three rebounds and recorded two steals. The Hawks head back home and face the Milwaukee Bucks on Sunday afternoon, while the 76ers pay a visit to the New York Knicks on Sunday afternoon as well.",False
4942,Hawks,"The Atlanta Hawks defeated the Philadelphia 76ers, 123 - 121, at Wells Fargo Center on Friday evening. The Hawks (13 - 29) knew they were facing an uphill battle coming into the contest, given both their futile road record and the quality of their opponent. However, their chances received a boost shortly before tip - off when it was revealed that Joel Embiid (ankle) would miss the contest for the 76ers (27 - 16). Atlanta did come out of the gates hot and trailed just 56 - 54 at the half. The Hawks would then hold the lead for substantial portions of the second half, and they made an impressive comeback from a 121 - 118 deficit with under a minute remaining. Kevin Huerter knotted the game at 121 with 54 seconds remaining, a basket John Collins followed up with a 13 - footer with 10 seconds left. Jimmy Butler then missed two free throws and both Ben Simmons and Wilson Chandler misfired on tip shots in the closing seconds to seal the wild win for the visitors. Huerter led the way for the Hawks with 29 points, adding three rebounds, three assists and two steals. Collins contributed 25 points, nine rebounds, two assists and one steal. Dewayne Dedmon produced 19 points, eight rebounds, seven assists and one steal. Trae Young supplied 18 points, five assists, four rebounds and two steals. De'Andre Bembry delivered 14 points, six boards, five assists and one steal. Alex Len and Jeremy Lin co - led the bench with nine points apiece. Butler paced the 76ers with 30 points and supplemented them with five assists, four rebounds and three steals. Simmons finished with 23 points, 15 assists, 10 rebounds, two steals and one block. J.J. Redick poured in 20 points while also tallying two assists, one rebound and one steal. Mike Muscala started for Embiid and offered 16 points and three rebounds among his contributions. T.J. McConnell matched Muscala's scoring and also dished out six assists, pulled down three rebounds and recorded two steals. The Hawks head back home and face the Milwaukee Bucks on Sunday afternoon, while the 76ers pay a visit to the New York Knicks on Sunday afternoon as well.",True
4943,76ers,"The Philadelphia 76ers defeated the Minnesota Timberwolves, 149 - 107, at Wells Fargo Center on Tuesday evening. The 76ers (29 - 16) demonstrated that they owned an 18 - 4 home record coming in for good reason, as they jumped out to an early 40 - 27 lead after 12 minutes. Their advantage was already an insurmountable 83 - 58 by halftime, and they continued piling on the Timberwolves (21 - 23) for the blowout victory. All five members of Philadelphia's first unit unsurprisingly hit double digits in the scoring column, and two second - unit members, Jonah Bolden and Landry Shamet, joined in on the fun with some extra minutes. The two biggest disparities on the stat sheet were in the areas of shooting and rebounding. The Sixers drained 60 percent of their attempts (including 49 percent from distance) while limiting Minnesota to a 38 percent success rate. The hosts also won the battle of the boards by a 55 - 34 margin. With the Timberwolves starters seeing limited minutes due to the sizable deficit, Derrick Rose led the way with 15 points in 22 minutes off the bench, adding four assists and two rebounds. Karl-Anthony Towns tallied 13 points, three rebounds, two assists and two steals. Andrew Wiggins supplied 12 points, four rebounds, two steals and one block. Jeff Teague, Dario Saric and Luol Deng turned in matching 11 - point tallies. Taj Gibson contributed 10 points, five rebounds, one assist, one steal and one block. Joel Embiid paced the 76ers with a 31 - point, 13 - rebound double - double that also included three assists and one block. Ben Simmons put together a near triple - double of 20 points, 11 rebounds, nine assists, three blocks and one steal. Jimmy Butler delivered 19 points, four assists, three rebounds, two steals and one block. J.J. Redick poured in 15 points and also contributed three assists. Wilson Chandler and Bolden had 14 points apiece, with Chandler notably adding five boards and four assists. Shamet finished with 12 points, four assists, three rebounds, one steal and one block. The Timberwolves head back home to face the San Antonio Spurs on Friday night, while the 76ers pay a visit to the Indiana Pacers on Thursday evening.",True
4943,Timberwolves,"The Philadelphia 76ers defeated the Minnesota Timberwolves, 149 - 107, at Wells Fargo Center on Tuesday evening. The 76ers (29 - 16) demonstrated that they owned an 18 - 4 home record coming in for good reason, as they jumped out to an early 40 - 27 lead after 12 minutes. Their advantage was already an insurmountable 83 - 58 by halftime, and they continued piling on the Timberwolves (21 - 23) for the blowout victory. All five members of Philadelphia's first unit unsurprisingly hit double digits in the scoring column, and two second - unit members, Jonah Bolden and Landry Shamet, joined in on the fun with some extra minutes. The two biggest disparities on the stat sheet were in the areas of shooting and rebounding. The Sixers drained 60 percent of their attempts (including 49 percent from distance) while limiting Minnesota to a 38 percent success rate. The hosts also won the battle of the boards by a 55 - 34 margin. With the Timberwolves starters seeing limited minutes due to the sizable deficit, Derrick Rose led the way with 15 points in 22 minutes off the bench, adding four assists and two rebounds. Karl-Anthony Towns tallied 13 points, three rebounds, two assists and two steals. Andrew Wiggins supplied 12 points, four rebounds, two steals and one block. Jeff Teague, Dario Saric and Luol Deng turned in matching 11 - point tallies. Taj Gibson contributed 10 points, five rebounds, one assist, one steal and one block. Joel Embiid paced the 76ers with a 31 - point, 13 - rebound double - double that also included three assists and one block. Ben Simmons put together a near triple - double of 20 points, 11 rebounds, nine assists, three blocks and one steal. Jimmy Butler delivered 19 points, four assists, three rebounds, two steals and one block. J.J. Redick poured in 15 points and also contributed three assists. Wilson Chandler and Bolden had 14 points apiece, with Chandler notably adding five boards and four assists. Shamet finished with 12 points, four assists, three rebounds, one steal and one block. The Timberwolves head back home to face the San Antonio Spurs on Friday night, while the 76ers pay a visit to the Indiana Pacers on Thursday evening.",False
4944,76ers,"The Oklahoma City Thunder defeated the host Philadelphia 76ers, 117 - 115, at Wells Fargo Center on Saturday. Oklahoma City has miraculously won 18 - straight games over Philly heading into this matchup, as this win solidifies their ownership and makes it 19 in a row. It took quite the effort to get them there though, as Paul George capitalized on a four - point play with six seconds left to take the lead and grab the win. While the Thunder led for over 40 minutes of this game, there were still five ties and nine lead changes in total. Philadelphia really killed themselves by not taking care of the ball, as they lost the turnover differential, 17 - 10. Free-throw shooting was also critical, with the Thunder hitting 23 - of - 26 and the Sixers connecting on just 28 - of - 39. The Thunder (27 - 18) were led by Paul George, as he tallied 31 points, six rebounds, five assists and three steals. Russell Westbrook accumulated 21 points, 10 rebounds and six assists. Steven Adams totaled 16 points, nine rebounds, three assists and two blocks while Dennis Schroder led the bench with 21 points, four rebounds and two assists. The Sixers (30 - 17) were led by Joel Embiid, as he collected 31 points, eight rebounds and six assists. Ben Simmons accrued 20 points, 15 rebounds and nine assists. J.J. Redick amassed 22 points and two rebounds while Jimmy Butler generated 18 points, three rebounds, four assists, two steals and two blocks. Both teams return to action on Monday, with Oklahoma City traveling to face the struggling New York Knicks and Philly playing host to the Houston Rockets.",False
4944,Thunder,"The Oklahoma City Thunder defeated the host Philadelphia 76ers, 117 - 115, at Wells Fargo Center on Saturday. Oklahoma City has miraculously won 18 - straight games over Philly heading into this matchup, as this win solidifies their ownership and makes it 19 in a row. It took quite the effort to get them there though, as Paul George capitalized on a four - point play with six seconds left to take the lead and grab the win. While the Thunder led for over 40 minutes of this game, there were still five ties and nine lead changes in total. Philadelphia really killed themselves by not taking care of the ball, as they lost the turnover differential, 17 - 10. Free-throw shooting was also critical, with the Thunder hitting 23 - of - 26 and the Sixers connecting on just 28 - of - 39. The Thunder (27 - 18) were led by Paul George, as he tallied 31 points, six rebounds, five assists and three steals. Russell Westbrook accumulated 21 points, 10 rebounds and six assists. Steven Adams totaled 16 points, nine rebounds, three assists and two blocks while Dennis Schroder led the bench with 21 points, four rebounds and two assists. The Sixers (30 - 17) were led by Joel Embiid, as he collected 31 points, eight rebounds and six assists. Ben Simmons accrued 20 points, 15 rebounds and nine assists. J.J. Redick amassed 22 points and two rebounds while Jimmy Butler generated 18 points, three rebounds, four assists, two steals and two blocks. Both teams return to action on Monday, with Oklahoma City traveling to face the struggling New York Knicks and Philly playing host to the Houston Rockets.",True
4945,76ers,"The Philadelphia 76ers defeated the visiting Houston Rockets, 121 - 93, at Wells Fargo Center on Monday evening. The contest got out to a competitive start, with the Sixers taking the early advantage, with a four - point lead after one quarter. They held the edge in the second, where they outscored the visitors by 11, to take a 65 - 50 lead by halftime. The 76ers took it to another level in the third quarter by outscoring the Rockets 29 - 13, to push their lead to 31, heading into the final frame. Despite missing Jimmy Butler (wrist), the 76ers held on for their 20th home win of the season. Joel Embiid led the 76ers with 32 points, 14 rebounds, three blocks, two steals and two assists, in 26 minutes. Landry Shamet added 18 points on 7 - of - 13 shooting, and one rebound, in 20 minutes off the bench, while J.J. Redick tallied 16 points, two rebounds, two steals, one assist and one block. The 76ers shot 49 percent from the field, including 8 - of - 23 from long range. Meanwhile, James Harden led the Rockets with 37 points on 12 - of - 26 shooting, six rebounds, three assists, two blocks and a steal, in 30 minutes. Gerald Green followed up with 18 points, two rebounds and two assists, while Kenneth Faried chipped in 13 points and six rebounds, in 23 minutes off the bench. The Rockets shot 36 percent from the field, including 11 - of - 42 from long range. The Rockets (26 - 20) will look to bounce back as they take on the Knicks in New York on Wednesday. The Sixers (31 - 17) play host to the Spurs on Wednesday.",True
4945,Rockets,"The Philadelphia 76ers defeated the visiting Houston Rockets, 121 - 93, at Wells Fargo Center on Monday evening. The contest got out to a competitive start, with the Sixers taking the early advantage, with a four - point lead after one quarter. They held the edge in the second, where they outscored the visitors by 11, to take a 65 - 50 lead by halftime. The 76ers took it to another level in the third quarter by outscoring the Rockets 29 - 13, to push their lead to 31, heading into the final frame. Despite missing Jimmy Butler (wrist), the 76ers held on for their 20th home win of the season. Joel Embiid led the 76ers with 32 points, 14 rebounds, three blocks, two steals and two assists, in 26 minutes. Landry Shamet added 18 points on 7 - of - 13 shooting, and one rebound, in 20 minutes off the bench, while J.J. Redick tallied 16 points, two rebounds, two steals, one assist and one block. The 76ers shot 49 percent from the field, including 8 - of - 23 from long range. Meanwhile, James Harden led the Rockets with 37 points on 12 - of - 26 shooting, six rebounds, three assists, two blocks and a steal, in 30 minutes. Gerald Green followed up with 18 points, two rebounds and two assists, while Kenneth Faried chipped in 13 points and six rebounds, in 23 minutes off the bench. The Rockets shot 36 percent from the field, including 11 - of - 42 from long range. The Rockets (26 - 20) will look to bounce back as they take on the Knicks in New York on Wednesday. The Sixers (31 - 17) play host to the Spurs on Wednesday.",False
4946,76ers,"The Philadelphia 76ers defeated the San Antonio Spurs, 122 - 120, at Wells Fargo Center on Wednesday evening. The 76ers (32 - 17) finished a tightly contested and high - scoring first half with a slim 67 - 64 advantage. Nevertheless, the Spurs (27 - 22) stayed hot on their tail, and they held a seemingly solid 120 - 112 lead with 2:48 remaining following a Marco Belinelli three - pointer. However, that's when Philadelphia went to work, rattling off 10 unanswered points to seal the win. Wilson Chandler's block of a DeMar DeRozan layup with 8 seconds remaining was critical, as the home squad held just a 121 - 120 edge at the time. DeRozan paced the Spurs with 26 points, adding nine rebounds, three assists, two steals and one block. Patty Mills poured in 17 points. Rudy Gay matched Mills' scoring total and added four rebounds, three assists and two steals. Belinelli poured in 16 points and also contributed two rebounds, one assist and one block. Derrick White finished with 15 points, five assists, four rebounds, two steals and one block. Bryn Forbes supplied 14 points, six boards and two assists. LaMarcus Aldridge registered 13 points, six assists, five rebounds, three blocks and one steal. Joel Embiid led the 76ers with a 33 - point, 19 - rebound double - double that also included three assists and one block. Ben Simmons tallied 21 points, 15 assists, 10 rebounds and one steal. J.J. Redick delivered 19 points, three rebounds, three assists and one block. Landry Shamet finished with 14 points, two assists and three steals. T.J. McConnell compiled 10 points, eight assists, two rebounds and one steal. The Spurs remain on the road and next tangle with the New Orleans Pelicans on Saturday evening, while the 76ers pack their bags and take on the Denver Nuggets on Saturday night as well.",True
4946,Spurs,"The Philadelphia 76ers defeated the San Antonio Spurs, 122 - 120, at Wells Fargo Center on Wednesday evening. The 76ers (32 - 17) finished a tightly contested and high - scoring first half with a slim 67 - 64 advantage. Nevertheless, the Spurs (27 - 22) stayed hot on their tail, and they held a seemingly solid 120 - 112 lead with 2:48 remaining following a Marco Belinelli three - pointer. However, that's when Philadelphia went to work, rattling off 10 unanswered points to seal the win. Wilson Chandler's block of a DeMar DeRozan layup with 8 seconds remaining was critical, as the home squad held just a 121 - 120 edge at the time. DeRozan paced the Spurs with 26 points, adding nine rebounds, three assists, two steals and one block. Patty Mills poured in 17 points. Rudy Gay matched Mills' scoring total and added four rebounds, three assists and two steals. Belinelli poured in 16 points and also contributed two rebounds, one assist and one block. Derrick White finished with 15 points, five assists, four rebounds, two steals and one block. Bryn Forbes supplied 14 points, six boards and two assists. LaMarcus Aldridge registered 13 points, six assists, five rebounds, three blocks and one steal. Joel Embiid led the 76ers with a 33 - point, 19 - rebound double - double that also included three assists and one block. Ben Simmons tallied 21 points, 15 assists, 10 rebounds and one steal. J.J. Redick delivered 19 points, three rebounds, three assists and one block. Landry Shamet finished with 14 points, two assists and three steals. T.J. McConnell compiled 10 points, eight assists, two rebounds and one steal. The Spurs remain on the road and next tangle with the New Orleans Pelicans on Saturday evening, while the 76ers pack their bags and take on the Denver Nuggets on Saturday night as well.",False
4947,76ers,"The Toronto Raptors defeated the host Philadelphia 76ers, 119 - 107, at Wells Fargo Center on Tuesday. In a battle between two of the top teams in the Eastern Conference, Toronto led throughout. In fact, a 40 - 28 first quarter really set the tone, as they led by at least six points for the final three quarters. Offensive rebounding was huge for the Raptors, as they won that battle, 15 - 5. Toronto also won the points in the paint battle, 56 - 44 while out - assisting the Sixers, 27 - 20. Toronto also won the turnover differential, 18 - 13, which allowed them to win the points off turnover battle, 30 - 16. The Raptors (39 - 16) were led by Kawhi Leonard, as he finished with 24 points, seven rebounds, three assists and three steals. Kyle Lowry amassed 20 points, six assists and two steals. Pascal Siakam accrued 16 points, six rebounds and two assists while Serge Ibaka totaled 20 points, 10 rebounds and three assists. The Sixers (34 - 20) were led by Joel Embiid, as he accumulated 37 points, 13 rebounds, two assists and three blocks. Ben Simmons collected 20 points, seven rebounds, six assists and three steals, Jimmy Butler generated 18 points, five assists and two steals. Furknan Korkmaz led the bench with 11 points. On deck for Toronto is a road matchup versus the Atlanta Hawks on Thursday. As for Philadelphia, they play host to the Denver Nuggets on Friday for their next fixture.",False
4947,Raptors,"The Toronto Raptors defeated the host Philadelphia 76ers, 119 - 107, at Wells Fargo Center on Tuesday. In a battle between two of the top teams in the Eastern Conference, Toronto led throughout. In fact, a 40 - 28 first quarter really set the tone, as they led by at least six points for the final three quarters. Offensive rebounding was huge for the Raptors, as they won that battle, 15 - 5. Toronto also won the points in the paint battle, 56 - 44 while out - assisting the Sixers, 27 - 20. Toronto also won the turnover differential, 18 - 13, which allowed them to win the points off turnover battle, 30 - 16. The Raptors (39 - 16) were led by Kawhi Leonard, as he finished with 24 points, seven rebounds, three assists and three steals. Kyle Lowry amassed 20 points, six assists and two steals. Pascal Siakam accrued 16 points, six rebounds and two assists while Serge Ibaka totaled 20 points, 10 rebounds and three assists. The Sixers (34 - 20) were led by Joel Embiid, as he accumulated 37 points, 13 rebounds, two assists and three blocks. Ben Simmons collected 20 points, seven rebounds, six assists and three steals, Jimmy Butler generated 18 points, five assists and two steals. Furknan Korkmaz led the bench with 11 points. On deck for Toronto is a road matchup versus the Atlanta Hawks on Thursday. As for Philadelphia, they play host to the Denver Nuggets on Friday for their next fixture.",True
4948,76ers,"The Philadelphia 76ers defeated the visiting Denver Nuggets, 117 - 110, at Wells Fargo Center on Friday evening. The 76ers got out to a great start at home, with a 33 - 23 lead after one quarter. However, the Nuggets returned the favor in the second, where they outscored the Sixers 33 - 23, to tie it up at 56 by halftime. The contest stayed tight through the third, as the 76ers came out with a one - point advantage heading into the final frame. The Nuggets took the lead early in the fourth, but the 76ers closed the game on a 14 - 7 run to seal their first win with their new - look squad, now featuring Tobias Harris. Harris finished with 14 points on 6 - of - 12 shooting, eight rebounds, three assists and one steal, in 32 minutes. J.J. Redick led the 76ers with 34 points on 11 - of - 15 shooting, three rebounds and three assists, while Jimmy Butler tallied 22 points, seven rebounds, five assists and three steals. The 76ers shot 50 percent from the field, including 10 - of - 22 from deep. Meanwhile, Nikola Jokic led the Nuggets with 27 points, 10 rebounds, 10 assists and three steals, in 35 minutes. Jamal Murray followed up with 23 points, six assists, five rebounds and a block, while Will Barton added 14 points, eight rebounds and seven assists. The Nuggets shot 49 percent from the field, including 6 - of - 26 from long range. The Nuggets (37 - 18) will look to bounce back as they play host to the Heat on Monday. The 76ers (35 - 20) play host to the Lakers on Sunday.",True
4948,Nuggets,"The Philadelphia 76ers defeated the visiting Denver Nuggets, 117 - 110, at Wells Fargo Center on Friday evening. The 76ers got out to a great start at home, with a 33 - 23 lead after one quarter. However, the Nuggets returned the favor in the second, where they outscored the Sixers 33 - 23, to tie it up at 56 by halftime. The contest stayed tight through the third, as the 76ers came out with a one - point advantage heading into the final frame. The Nuggets took the lead early in the fourth, but the 76ers closed the game on a 14 - 7 run to seal their first win with their new - look squad, now featuring Tobias Harris. Harris finished with 14 points on 6 - of - 12 shooting, eight rebounds, three assists and one steal, in 32 minutes. J.J. Redick led the 76ers with 34 points on 11 - of - 15 shooting, three rebounds and three assists, while Jimmy Butler tallied 22 points, seven rebounds, five assists and three steals. The 76ers shot 50 percent from the field, including 10 - of - 22 from deep. Meanwhile, Nikola Jokic led the Nuggets with 27 points, 10 rebounds, 10 assists and three steals, in 35 minutes. Jamal Murray followed up with 23 points, six assists, five rebounds and a block, while Will Barton added 14 points, eight rebounds and seven assists. The Nuggets shot 49 percent from the field, including 6 - of - 26 from long range. The Nuggets (37 - 18) will look to bounce back as they play host to the Heat on Monday. The 76ers (35 - 20) play host to the Lakers on Sunday.",False
4949,76ers,"The Philadelphia 76ers defeated the Los Angeles Lakers, 143 - 120, at Wells Fargo Center on Sunday afternoon. The Lakers (28 - 28) were fresh off a miracle win over the Boston Celtics on Thursday night, but they were faced with just as tough a test Sunday against the 76ers (36 - 21). Los Angeles looked up to the task early, taking a 40 - 39 lead in a high - scoring first quarter. However, Philadelphia turned the game around in the middle periods, outscoring their visitors by a 70 - 54 margin during that stretch. The Sixers then added another eight points to their edge for good measure in the fourth. With 263 combined points, there was naturally no shortage of impressive shooting - - the Lakers drained 52 percent of their attempts, while the hosts generated a 58 percent success rate from the floor, including 50 percent from three - point range. Kyle Kuzma led the way for the Lakers with 39 points, adding three rebounds and one assist. JaVale McGee generated a 21 - point, 13 - rebound double - double that also included one assist, one steal and one block. Brandon Ingram tallied 19 points, four rebounds and four assists. LeBron James contributed 18 points, 10 boards and nine assists. Reggie Bullock had just two points over 31 minutes in his team debut. Joel Embiid paced the 76ers with a 37 - point, 14 - rebound double - double that also included three assists and one steal. Tobias Harris supplied 22 points, six rebounds, six assists and a block. J.J. Redick poured in 21 points and added five assists, two rebounds and two steals. Jimmy Butler turned in 15 points, four rebounds and three assists. T.J. McConnell registered 13 points off the bench, while Boban Marjanovic furnished 10. Ben Simmons had just eight points on 3 - for - 13 shooting and also dished out seven assists, hauled in three rebounds and recorded a steal and a block apiece. The Lakers remain on the road and visit the Atlanta Hawks on Tuesday night, while the 76ers remain home for a showdown against the Boston Celtics on Tuesday evening.",True
4949,Lakers,"The Philadelphia 76ers defeated the Los Angeles Lakers, 143 - 120, at Wells Fargo Center on Sunday afternoon. The Lakers (28 - 28) were fresh off a miracle win over the Boston Celtics on Thursday night, but they were faced with just as tough a test Sunday against the 76ers (36 - 21). Los Angeles looked up to the task early, taking a 40 - 39 lead in a high - scoring first quarter. However, Philadelphia turned the game around in the middle periods, outscoring their visitors by a 70 - 54 margin during that stretch. The Sixers then added another eight points to their edge for good measure in the fourth. With 263 combined points, there was naturally no shortage of impressive shooting - - the Lakers drained 52 percent of their attempts, while the hosts generated a 58 percent success rate from the floor, including 50 percent from three - point range. Kyle Kuzma led the way for the Lakers with 39 points, adding three rebounds and one assist. JaVale McGee generated a 21 - point, 13 - rebound double - double that also included one assist, one steal and one block. Brandon Ingram tallied 19 points, four rebounds and four assists. LeBron James contributed 18 points, 10 boards and nine assists. Reggie Bullock had just two points over 31 minutes in his team debut. Joel Embiid paced the 76ers with a 37 - point, 14 - rebound double - double that also included three assists and one steal. Tobias Harris supplied 22 points, six rebounds, six assists and a block. J.J. Redick poured in 21 points and added five assists, two rebounds and two steals. Jimmy Butler turned in 15 points, four rebounds and three assists. T.J. McConnell registered 13 points off the bench, while Boban Marjanovic furnished 10. Ben Simmons had just eight points on 3 - for - 13 shooting and also dished out seven assists, hauled in three rebounds and recorded a steal and a block apiece. The Lakers remain on the road and visit the Atlanta Hawks on Tuesday night, while the 76ers remain home for a showdown against the Boston Celtics on Tuesday evening.",False
4950,76ers,"The Boston Celtics defeated the host Philadelphia 76ers, 112 - 109, at Wells Fargo Center on Tuesday. In a battle between two of the Eastern Conference elite, this game came down to the wire. In fact, neither team ever led by more than 10 points, as there were nine ties and eight lead changes in total. Defense was the difference for Boston, as they recorded nine steals while winning the turnover differential, 14 - 6. Three-point shooting was also critical, with the Celtics connecting on 13 - of - 29 while the Sixers hit just 9 - of - 27. Bench production was also decisive, with Boston outscoring Philly's bench, 39 - 21. The Celtics (36 - 21) were led by Gordon Hayward, as he provided 26 points, four rebounds and three assists off the bench. Al Horford led the starters with 23 points, eight rebounds, five assists and four steals. Jayson Tatum finished with 20 points, 10 rebounds, two steals and two blocks. Marcus Morris accrued 17 points, eight rebounds and two assists. The Sixers (36 - 21) were led by Joel Embiid, as he tallied 23 points, 14 rebounds, three assists and two blocks. Jimmy Butler amassed 22 points and nine boards. J.J. Redick accrued 16 points, three rebounds and two assists while Ben Simmons collected 16 points, five rebounds, five assists and two steals. Both teams have to play the second half of a back - to - back set on Wednesday, with Boston playing host to the Detroit Pistons and Philly traveling to face the New York Knicks.",False
4950,Celtics,"The Boston Celtics defeated the host Philadelphia 76ers, 112 - 109, at Wells Fargo Center on Tuesday. In a battle between two of the Eastern Conference elite, this game came down to the wire. In fact, neither team ever led by more than 10 points, as there were nine ties and eight lead changes in total. Defense was the difference for Boston, as they recorded nine steals while winning the turnover differential, 14 - 6. Three-point shooting was also critical, with the Celtics connecting on 13 - of - 29 while the Sixers hit just 9 - of - 27. Bench production was also decisive, with Boston outscoring Philly's bench, 39 - 21. The Celtics (36 - 21) were led by Gordon Hayward, as he provided 26 points, four rebounds and three assists off the bench. Al Horford led the starters with 23 points, eight rebounds, five assists and four steals. Jayson Tatum finished with 20 points, 10 rebounds, two steals and two blocks. Marcus Morris accrued 17 points, eight rebounds and two assists. The Sixers (36 - 21) were led by Joel Embiid, as he tallied 23 points, 14 rebounds, three assists and two blocks. Jimmy Butler amassed 22 points and nine boards. J.J. Redick accrued 16 points, three rebounds and two assists while Ben Simmons collected 16 points, five rebounds, five assists and two steals. Both teams have to play the second half of a back - to - back set on Wednesday, with Boston playing host to the Detroit Pistons and Philly traveling to face the New York Knicks.",True
4951,76ers,"The Philadelphia 76ers defeated the Miami Heat, 106 - 102, at Wells Fargo Center on Thursday evening. The 76ers (38 - 21) came into the contest sans their most dominant player, as Joel Embiid had already been ruled out Wednesday due to lingering knee soreness. That thrust the recently acquired Boban Marjanovic into the starting lineup, a development that led to excellent results. The seven - footer contributed a 19 - point, 12 - rebound double - double over a modest 27 minutes, adding two assists and one block. However, the Heat (26 - 31) put quite the scare into their hosts, outscoring them by a 25 - 16 margin in the third quarter to take a two - point lead into the final period. Miami ultimately held a slim one - point edge with just under two minutes to go, but Philadelphia finished on an 8 - 4 run to seal the hard - fought victory. Dwyane Wade paced the Heat with 19 points, adding six assists, four rebounds, one steal and one block. Dion Waiters produced 18 points, five boards, one assist and three steals. Kelly Olynyk furnished 15 points, six rebounds and three assists. Josh Richardson totaled 13 points, five assists, two rebounds and one block. Justise Winslow stuffed the stat sheet with 11 points, seven rebounds, five assists and three steals. Tobias Harris led the 76ers with a 23 - point, 11 - rebound double - double that also included one assist and one block. Ben Simmons turned in 21 points, seven rebounds, four assists, one steal and one block. Jimmy Butler supplied 18 points, six rebounds, six assists and one steal. J.J. Redick poured in 13 points and added six rebounds, three assists and one block. The Heat returns home to face the Detroit Pistons on Saturday evening, while the 76ers remain home to tangle with the Portland Trail Blazers on Saturday afternoon.",True
4951,Heat,"The Philadelphia 76ers defeated the Miami Heat, 106 - 102, at Wells Fargo Center on Thursday evening. The 76ers (38 - 21) came into the contest sans their most dominant player, as Joel Embiid had already been ruled out Wednesday due to lingering knee soreness. That thrust the recently acquired Boban Marjanovic into the starting lineup, a development that led to excellent results. The seven - footer contributed a 19 - point, 12 - rebound double - double over a modest 27 minutes, adding two assists and one block. However, the Heat (26 - 31) put quite the scare into their hosts, outscoring them by a 25 - 16 margin in the third quarter to take a two - point lead into the final period. Miami ultimately held a slim one - point edge with just under two minutes to go, but Philadelphia finished on an 8 - 4 run to seal the hard - fought victory. Dwyane Wade paced the Heat with 19 points, adding six assists, four rebounds, one steal and one block. Dion Waiters produced 18 points, five boards, one assist and three steals. Kelly Olynyk furnished 15 points, six rebounds and three assists. Josh Richardson totaled 13 points, five assists, two rebounds and one block. Justise Winslow stuffed the stat sheet with 11 points, seven rebounds, five assists and three steals. Tobias Harris led the 76ers with a 23 - point, 11 - rebound double - double that also included one assist and one block. Ben Simmons turned in 21 points, seven rebounds, four assists, one steal and one block. Jimmy Butler supplied 18 points, six rebounds, six assists and one steal. J.J. Redick poured in 13 points and added six rebounds, three assists and one block. The Heat returns home to face the Detroit Pistons on Saturday evening, while the 76ers remain home to tangle with the Portland Trail Blazers on Saturday afternoon.",False
4952,76ers,"The Portland Trail Blazers defeated the Philadelphia 76ers, 130 - 115, at Wells Fargo Center on Saturday afternoon. The Trail Blazers (36 - 23) have been anything but road warriors this season, as they came in having notched only 11 of their 35 victories outside of their home floor of Moda Center. However, coming off a convincing win Thursday against the Nets, Portland got off to a fast start against the Joel Embiid-less 76ers (38 - 22), forging a 59 - 56 halftime lead. The visitors then truly separated in the third, outscoring Philadelphia by a 41 - 26 margin to essentially seal the win. Both teams shot well, but it was on the boards where the Blazers distinguished themselves with a 53 - 33 rebounding advantage. Jusuf Nurkic paced the Trail Blazers with 24 points, adding 10 rebounds and four assists. Damian Lillard followed with 17 points, supplementing them with eight assists, six rebounds and one steal. Enes Kanter furnished 16 points, eight boards and four assists. Al-Farouq Aminu and C.J. McCollum contributed matching 15 - point tallies while hauling in six and five rebounds, respectively. Maurice Harkless delivered 13 points, five rebounds, two assists, three steals and two blocks. Ben Simmons led the 76ers with a 29 - point, 10 - assist double - double that also included seven rebounds. Tobias Harris registered 20 points, eight rebounds, one steal and one block. Mike Scott and Jimmy Butler generated matching 15 - point, two - assist lines. J.J. Redick had just seven points on 1 - for - 10 shooting, while Boban Marjanovic managed just four points, five rebounds, two assists and one steal across 19 minutes. The Trail Blazers are back in action Monday night versus the Cavaliers, while the 76ers pay a visit to the New Orleans Pelicans on Monday evening as well.",False
